Theme,Tier,Bull_Pct,Bear_Pct,Trend,Fiedler,Fiedler_Change,Stocks,Status
렌터카,4,0.0,100.0,-0.815,0.7638643861004741,0.5899265473198831,4,AVOID
지역화폐,4,0.0,100.0,-0.74,1.276785268978644,0.2241075114312547,4,AVOID
미디어(방송/신문),4,0.0,91.66666666666667,-0.8733333333333334,0.5472667555194983,0.123223296218821,12,AVOID
영화,4,0.0,91.66666666666667,-0.7650000000000001,0.7718502609834595,0.357629075886842,12,AVOID
코로나19(진단키트),4,9.523809523809524,88.0952380952381,-0.6061904761904762,2.0356731261103174,0.9502889539368063,42,AVOID
NFT(대체불가토큰),4,4.761904761904762,85.71428571428571,-0.7161904761904762,2.48653311148275,1.7247855876737548,21,AVOID
교육/온라인 교육,4,11.538461538461538,84.61538461538461,-0.723846153846154,1.0828668377893118,0.0579477999595858,26,AVOID
아프리카 돼지열병(ASF),4,12.5,84.375,-0.685,1.418378488267814,0.0695155940527458,32,AVOID
NI(네트워크통합),4,0.0,83.33333333333333,-0.7166666666666668,1.033210246099966,0.6628605722964498,6,AVOID
웹툰,4,11.764705882352942,82.3529411764706,-0.6764705882352942,1.0703391619647054,0.2837023603007526,17,AVOID
마이크로바이옴,4,9.523809523809524,80.95238095238095,-0.6247619047619049,1.1439468193409212,0.2941832545766221,21,AVOID
원격진료/비대면진료(U-Healthcare),4,15.0,80.0,-0.673,0.684943082288084,0.1119462576258141,20,AVOID
엠폭스(원숭이두창),4,20.0,80.0,-0.5640000000000001,0.7383029539971404,0.0020571671795492,20,AVOID
미용기기,4,13.333333333333334,80.0,-0.544,0.6718232157052154,0.06480143399361,15,AVOID
코로나19(진단/치료제/백신 개발 등),4,14.473684210526315,78.94736842105263,-0.5494736842105263,3.6333487862404046,1.534109544080586,76,AVOID
의료기기,4,16.0,78.66666666666667,-0.5517333333333333,5.130011504350085,1.8769278676957104,75,AVOID
가상화폐(비트코인 등),4,14.285714285714286,78.57142857142857,-0.6049999999999999,1.3273921902587629,0.0334464413761799,28,AVOID
화장품,4,14.772727272727273,77.27272727272727,-0.6047727272727272,4.161962639554793,0.5171075212153551,88,AVOID
"백신/진단시약/방역(신종플루, AI 등)",4,19.565217391304348,76.08695652173913,-0.5252173913043479,2.183725746010023,0.3667770959694871,46,AVOID
의료AI,4,10.0,75.0,-0.526,1.705950319326322,0.6363332099195149,20,AVOID
쿠팡(coupang),4,18.181818181818183,72.72727272727273,-0.5099999999999999,0.8946092726220591,0.1447093991281579,22,AVOID
유전자 치료제/분석,4,19.444444444444443,72.22222222222223,-0.49777777777777793,1.9294524859738047,0.096363532625378,36,AVOID
사료,4,20.0,70.0,-0.551,0.8202963512980783,0.0216013930358305,20,AVOID
가상현실(VR),4,26.666666666666668,70.0,-0.5073333333333333,1.7806770275712396,0.4071953207164385,30,AVOID
리모델링/인테리어,4,21.73913043478261,69.56521739130434,-0.6234782608695653,1.1645024255591037,0.2979380791936901,23,AVOID
농업,4,17.391304347826086,69.56521739130434,-0.3652173913043478,1.3731470440379794,0.2718313379691126,23,AVOID
전기차 화재 방지(배터리 열폭주 등),4,22.580645161290324,67.74193548387096,-0.4367741935483871,1.7576103459295809,0.8132156168762922,31,AVOID
마켓컬리(kurly),4,25.0,66.66666666666667,-0.5433333333333333,0.671603897931106,0.0707184275714016,12,AVOID
블록체인,4,12.5,66.66666666666667,-0.525,1.5007779341213732,0.3738502067671412,24,AVOID
제약업체,4,29.347826086956523,65.21739130434783,-0.3871739130434783,4.462720689364614,0.1737351979293731,92,AVOID
우크라이나 재건,4,24.324324324324323,64.86486486486487,-0.37405405405405406,2.732047392652701,1.1266976587464466,37,AVOID
재택근무/스마트워크,4,23.529411764705884,64.70588235294117,-0.5058823529411764,0.7229558231626351,0.0450421085212775,17,AVOID
인터넷은행,4,26.470588235294116,64.70588235294117,-0.4647058823529412,1.5423607217120288,0.0152764558160678,34,AVOID
보안주(정보),4,18.6046511627907,62.7906976744186,-0.44558139534883723,1.514632764530096,0.3679879249103046,43,AVOID
LED,4,25.0,62.5,-0.39,1.8667255071879636,0.7354448556917195,40,AVOID
페라이트,4,31.25,62.5,-0.35125,0.6680678210997805,0.368040960337559,16,AVOID
국내 상장 중국기업,4,23.076923076923077,61.53846153846154,-0.5138461538461537,0.7123851687854275,0.2243462232211351,13,AVOID
면역항암제,4,25.714285714285715,60.0,-0.39942857142857147,2.399090998943482,0.7717273443629846,35,AVOID
보안주(물리),4,40.0,60.0,-0.39200000000000007,0.7074250562268481,0.2260796833657204,15,AVOID
은행,4,30.0,60.0,-0.36800000000000005,3.181221949308978,1.9683127737016983,10,AVOID
황사/미세먼지,4,29.62962962962963,59.25925925925926,-0.4422222222222222,1.211891143549144,0.4934177804132237,27,AVOID
지주사,4,31.756756756756758,58.78378378378378,-0.34054054054054056,9.924447526677104,1.7970250112362365,148,AVOID
DMZ 평화공원,4,26.31578947368421,57.89473684210526,-0.41052631578947374,0.7041647261879735,0.0576427825885772,19,AVOID
바이오인식(생체인식),4,25.0,56.25,-0.37,1.0401191801689331,0.2256073146353499,16,AVOID
스마트폰,4,32.8125,56.25,-0.31062500000000004,3.179276511539362,0.1487031703096426,64,AVOID
네옴시티,4,25.925925925925927,55.55555555555556,-0.3414814814814815,1.5135743864687108,0.1397182275406934,27,AVOID
환율하락 수혜,4,25.0,54.166666666666664,-0.37166666666666665,1.2022889491357172,0.0450866496277264,24,AVOID
AI 챗봇(챗GPT 등),4,23.076923076923077,53.84615384615385,-0.37538461538461537,0.8927549729896145,0.131124360756285,26,AVOID
