date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,1.3892125919908438,28,190,,False
2025-02-11,1.294954504922964,28,189,,False
2025-02-18,0.9636602605760003,28,209,0.2419807499275879,True
2025-02-25,0.7661059213698288,28,173,0.21330969360913177,True
2025-03-05,0.6775792732449455,28,136,0.12014721734132969,True
2025-03-12,0.534517864439678,28,143,0.15231974791460898,True
2025-03-19,0.4273988576686412,28,142,0.13869547025740922,True
2025-03-26,1.020769517835347,28,159,0.15378240106368238,True
2025-04-02,1.1553586040983308,28,209,0.2468620693251663,True
2025-04-09,1.9818722379063884,28,232,0.25356623894357316,True
2025-04-16,1.9914854326644367,28,255,0.3165812209012477,True
2025-04-23,1.7234762489005129,28,235,0.2874194014238914,True
2025-04-30,1.100538207414123,28,201,0.24928894572465032,True
2025-05-12,0.3214105955915052,28,173,0.21640138205508366,True
2025-05-19,0.9101774330162882,28,136,0.12078099750807002,True
2025-05-26,1.201167302012296,28,156,0.12882522192460227,True
2025-06-02,0.8944109684425018,28,132,0.08738897139940341,True
2025-06-11,1.4457453276035892,28,145,0.0976868979113506,True
2025-06-18,1.2186894913900068,28,165,0.15359661897070803,True
2025-06-25,0.9009565859149087,28,162,0.1778164333500985,True
2025-07-02,1.36943117501898,28,203,0.23705812172283422,True
2025-07-09,0.6169906827006172,28,209,0.2666819237449575,True
2025-07-16,0.9531870085751154,28,166,0.19967670360013176,True
2025-07-23,0.23919929019810132,28,142,0.16155002114655337,True
2025-07-30,0.26262510584518817,28,140,0.16471933506631456,True
2025-08-06,0.7969030083392401,28,190,0.2292159379893844,True
2025-08-13,1.134375879664557,28,207,0.2426499862191385,True
2025-08-21,0.9542148487588737,28,202,0.23673274125477314,True
2025-08-28,1.6809704056547776,28,194,0.23010958859432562,True
2025-09-04,1.5156198705798332,28,188,0.2150736920365616,True
2025-09-11,0.7976904950586595,28,185,0.22061644205584996,True
2025-09-18,0.7778608747148908,28,155,0.17593797653579724,True
2025-09-25,0.4564228030207681,28,176,0.2047962483824573,True
2025-10-02,0.4404320589960943,28,147,0.13951599850415025,True
2025-10-16,0.5576116214997163,28,159,0.17326129227264758,True
2025-10-23,0.6032220923193772,28,165,0.18952598599870704,True
2025-10-30,0.6796343013070589,28,195,0.22789488531669536,True
2025-11-06,0.8829657731976603,28,148,0.1714407679199029,True
2025-11-13,0.8633371219527646,28,199,0.2557017578193723,True
2025-11-20,1.0538063643871767,28,205,0.25819391477758125,True
2025-11-27,1.5764202342969975,28,212,0.2832258017621384,True
2025-12-04,1.0339670646931873,28,223,0.29413144834300775,True
2025-12-11,0.7221937033368255,28,190,0.23773148554400975,True
2025-12-18,0.6398813190166164,28,148,0.22014613887175516,True
2025-12-26,0.22568222719364142,28,133,0.16032654032677737,True
2026-01-06,0.710491660859054,28,136,0.14150532784262776,True
2026-01-13,0.8359750593487261,28,139,0.13695853580893924,True
2026-01-20,0.9936088079772983,28,132,0.091422689763209,True
2026-01-27,1.5028524751342873,28,161,0.18024981440434046,True
2026-02-03,1.09472435501561,28,211,0.2577840771272429,True
2026-02-10,1.4743980791112066,28,215,0.27949374537069727,True
