date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,9.813077866898737e-18,9,12,,False
2025-02-11,2.2513498797480063e-79,9,6,,False
2025-02-18,1.3395729423332251e-34,9,7,,False
2025-02-25,1.985978625978965e-93,9,9,,False
2025-03-05,3.4345772533706945e-17,9,9,,False
2025-03-12,4.336243097605861e-93,9,11,,False
2025-03-19,1.184533431761593e-90,9,7,,False
2025-03-26,5.077746447813452e-35,9,8,,False
2025-04-02,3.434398316969972e-93,9,17,,False
2025-04-09,8.831770080088076e-17,9,16,,False
2025-04-16,9.588073174409622e-94,9,15,,False
2025-04-23,-2.012424601625069e-38,9,16,,False
2025-04-30,3.9252311467094737e-17,9,12,,False
2025-05-12,4.415885040048245e-17,9,12,,False
2025-05-19,9.813077866772236e-18,9,9,,False
2025-05-26,0.152604526112356,9,11,0.0427893059986297,True
2025-06-02,9.204550247433236e-92,9,11,0.0462721264196064,False
2025-06-11,0.0,9,10,0.0635975844952779,False
2025-06-18,4.794036587204811e-94,9,9,0.0325530391651521,False
2025-06-25,0.4594386232378861,9,17,-0.014789005471256,True
2025-07-02,1.0510445596039752e-75,9,7,0.0120489728935996,False
2025-07-09,0.1484478200104986,9,14,-0.0099310799161788,True
2025-07-16,0.2480718622009286,9,13,0.0093932924015609,True
2025-07-23,0.3210873654448031,9,14,0.0220987321365963,True
2025-07-30,0.4925990342778635,9,17,0.0395409216611008,True
2025-08-06,0.5016658785757426,9,18,0.1042237668139258,True
2025-08-13,1.2108106562534164e-93,9,8,0.0671225956712226,False
2025-08-21,0.0810928293243981,9,11,0.0524519158524622,True
2025-08-28,0.0608141000162139,9,8,0.0529009381754834,True
2025-09-04,1.0081215182862593e-89,9,8,0.0362910386680337,False
2025-09-11,-1.349458168441606e-22,9,8,0.0507949582704143,False
2025-09-18,3.9252311467098434e-17,9,16,0.065918761358361,False
2025-09-25,5.7528439046457725e-93,9,11,0.009618990745633,False
2025-10-02,1.5735932265940433e-17,9,10,0.0357952686632035,False
2025-10-16,0.2012724803062615,9,10,0.0225682638541106,True
2025-10-23,0.0663609238689098,9,9,0.0236480850389918,True
2025-10-30,1.3452839106823056e-17,9,6,0.0062159908392464,False
2025-11-06,0.1407786242688581,9,11,-0.0216244109564987,True
2025-11-13,2.7000069653266864e-17,9,9,0.0600461894778588,False
2025-11-20,0.3154153950178162,9,15,0.0519625162443579,True
2025-11-27,3.925231146729645e-17,9,17,0.1450149452912192,False
2025-12-04,1.9176146348819244e-93,9,14,0.1505275568913551,False
2025-12-11,4.9065389333870203e-17,9,15,0.1127220116798845,False
2025-12-18,2.4532694666931845e-17,9,14,0.1646926436405048,False
2025-12-26,0.2367497381864561,9,14,0.0790060101391268,True
2026-01-06,0.0,9,12,0.0352948832655263,False
2026-01-13,0.1320982476220762,9,11,-0.0298278541012355,True
2026-01-20,1.6362443602633748e-17,9,9,0.0306488138534669,False
2026-01-27,0.375196970780559,9,16,0.0670998731956855,True
2026-02-03,0.2567403124010017,9,14,0.119782195835572,True
