date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,3.951797997311267,52,881,0.3381869048479044,True
2025-02-11,3.2427750256054004,52,778,0.2916982050326097,True
2025-02-18,2.1090506617688534,52,794,0.2819338003785447,True
2025-02-25,2.2110546632875923,52,709,0.2625650473662307,True
2025-03-05,1.7588900989943457,52,593,0.2076952146544601,True
2025-03-12,1.7148382846005157,52,658,0.2332968999196824,True
2025-03-19,1.8626849578894844,52,747,0.2730978795059366,True
2025-03-26,1.4148382596739904,52,739,0.258209250609464,True
2025-04-02,1.795409994806027,52,835,0.3303051439458971,True
2025-04-09,5.250453374428614,52,1057,0.4319740631110765,True
2025-04-16,6.7892427376659725,52,1211,0.5565233723696292,True
2025-04-23,11.999305490006895,52,1231,0.5977478314354421,True
2025-04-30,7.151901801968882,52,1183,0.5770416546030883,True
2025-05-12,2.4244049328693444,52,956,0.446355460775302,True
2025-05-19,2.1522560416311034,52,754,0.2898917674410413,True
2025-05-26,2.2081380281719656,52,727,0.2715295916336948,True
2025-06-02,0.9412712163203704,52,721,0.2550663975711761,True
2025-06-11,-1.9906057040241027e-15,52,762,0.2703011959771049,False
2025-06-18,1.7443989930340926,52,694,0.2268625917242472,True
2025-06-25,1.4037614957080562,52,824,0.2486140892568024,True
2025-07-02,1.6027454674123016,52,796,0.2607558078071152,True
2025-07-09,0.6128948795092146,52,788,0.2720470809964314,True
2025-07-15,1.8077776629928326,53,811,0.26745715626903965,True
2025-07-16,1.920850018595636,52,756,0.2578176226905589,True
2025-07-22,2.265598072103309,53,698,0.21609604983575043,True
2025-07-23,1.9900697932917428,52,658,0.2173712556475329,True
2025-07-29,2.2932646087526365,53,689,0.2058747341401097,True
2025-07-30,2.459338728346764,52,697,0.2131908839812672,True
2025-08-05,1.6589073602288464,53,912,0.31232663971501967,True
2025-08-06,1.6619253879795106,52,882,0.3167663357669982,True
2025-08-12,1.367464821831174,53,911,0.32957566001313415,True
2025-08-13,1.5631647932277113,52,892,0.3271473487337187,True
2025-08-20,1.3757897841076236,53,939,0.34804632722611945,True
2025-08-21,1.6137009241144855,52,920,0.3509781756525338,True
2025-08-27,0.739394527013,53,929,0.3615177897181572,True
2025-08-28,0.8120843437243619,52,897,0.3603670554805939,True
2025-09-03,1.539494477943992,53,758,0.2479176739899709,True
2025-09-04,0.9438823915547292,52,746,0.2527216838236289,True
2025-09-10,1.1931631353285344,53,799,0.2584091994232444,True
2025-09-11,1.195670025959941,52,767,0.2558136755137838,True
2025-09-17,2.4004038272473007,53,547,0.1671597832837527,True
2025-09-18,2.334185235212983,52,583,0.1850166513626831,True
2025-09-24,2.5506594495561554,53,616,0.18519342779182987,True
2025-09-25,2.1065563378525143,52,567,0.1796674442161815,True
2025-10-01,3.1219239441463134,53,681,0.20753054930136006,True
2025-10-02,1.244126041718122,52,615,0.1993423259321894,True
2025-10-15,2.3826560689710403,53,618,0.17380068610472516,True
2025-10-16,2.058770788528008,52,568,0.1604471222241869,True
2025-10-22,1.5559298024192123,53,624,0.16467290919131472,True
2025-10-23,1.8144315914314373,52,591,0.1590374381336295,True
2025-10-29,2.708597244966783,53,698,0.1808468044270613,True
2025-10-30,2.7354075555584747,52,711,0.2217761088722767,True
2025-11-05,1.5354696357957924,53,711,0.2474589919071025,True
2025-11-06,2.267646059960305,52,701,0.2488545482117432,True
2025-11-12,3.5013218494853104,53,802,0.27796189686487277,True
2025-11-13,3.582282908698237,52,796,0.2864066084057028,True
2025-11-19,1.927520172564332,53,883,0.3340204262848346,True
2025-11-20,2.118939837385809,52,896,0.3562304822571802,True
2025-11-26,3.627497323921727,53,981,0.3856437273069646,True
2025-11-27,3.338102892332774,52,954,0.3848031946036917,True
2025-12-03,2.937557742401829,53,1004,0.3988558216137349,True
2025-12-04,2.858401361881052,52,963,0.4079624901237851,True
2025-12-10,2.0179735736921374,53,948,0.36921701692164194,True
2025-12-11,1.6584475879706568,52,926,0.3818776321760688,True
2025-12-17,2.737651656490503,53,868,0.33327852639730154,True
2025-12-18,2.7289813655778543,52,857,0.3313429610225207,True
2025-12-24,3.157119075941663,53,810,0.27470778150903163,True
2025-12-26,2.7113170836705422,52,750,0.2740256712455838,True
2026-01-05,2.2863140412678575,53,645,0.20580064260585873,True
2026-01-06,2.360886700707137,52,580,0.1834976280391424,True
2026-01-12,2.558190735035842,53,716,0.24095997897820698,True
2026-01-19,2.1456803459928246,53,670,0.21257585773254303,True
2026-01-26,1.750449643915227,53,671,0.23530832370683286,True
2026-02-02,1.6511871813825998,53,761,0.28846825893598427,True
