theme,n_stocks,current_fiedler,fiedler_change,pct_change
지주사,156,8.199686184587941,0.15741885262172772,1.9573939303910355
자동차부품,159,6.971294300242166,-0.7365475295717676,-9.555820498583685
밸류업(25년 기업가치 제고계획 발표),99,6.275146706545319,1.4542153401678872,30.164614047609252
코리아 밸류업 지수(Korea Value-up Index),118,5.7165943038368106,-0.4835019067368522,-7.798296837914977
증권,26,5.64855924443296,3.046605554570007,117.08915367861424
전기차,115,5.037735756877052,1.4775741016279031,41.503005894391016
스마트팩토리(스마트공장),40,4.7115556398232314,3.0501843239143183,183.59437741018206
밸류업(24년 기업가치 제고계획 발표),102,4.585845697572915,-0.480963271391591,-9.492429541701956
도시가스,9,4.49087846608928,3.0893745114492788,220.43280728685727
반도체 장비,97,4.173842115406729,-0.5443534401702239,-11.53732255812909
방위산업/전쟁 및 테러,60,4.148239711473569,2.210893216148504,114.11965910504517
의료기기,88,4.080870649843393,1.445183909693721,54.83139887905091
원자력발전,59,4.050183223582385,1.3134441938760295,47.99303768532721
제약업체,97,3.948145940461118,-0.30008928579256633,-7.06385757403553
휴대폰부품,51,3.816044194596018,1.4238235556125005,59.51890609126672
OLED(유기 발광 다이오드),88,3.7925301322692437,1.252585522962638,49.31546610792385
메타버스(Metaverse),54,3.570706911064574,1.085343305388375,43.669397222587996
화장품,100,3.534513163462007,-0.14369794070819797,-3.9067344597290545
스마트폰,69,3.494590646400301,0.4730670974613669,15.656574896710417
2차전지,158,3.3845080798487546,-0.3635331611916057,-9.69928391424792
수소차(연료전지/부품/충전소 등),83,3.2538217930210513,1.5901856135893078,95.58493817635508
음식료업종,71,3.2333568023570054,-0.10201383171104039,-3.058545598172919
코로나19(진단/치료제/백신 개발 등),83,2.9958962821564974,0.9803667102576497,48.64065126735093
패션/의류,62,2.8879555858246095,0.13227718685440237,4.800167788223551
5G(5세대 이동통신),59,2.8396527280366923,0.30570173066065465,12.064232140922044
탄소나노튜브(CNT),6,2.8334336084306226,2.2350276217100364,373.49686856552756
그래핀,14,2.8083683947659415,2.4899026984458357,781.8432965361237
우주항공산업(누리호/인공위성 등),32,2.5310910585630526,0.30456773643309276,13.67907236389215
