theme,abnormality,fiedler_today,fiedler_baseline,fiedler_change,pct_change,num_stocks,stock_list
농업,"LARGE_DECREASE, DISCONNECTION",0.0,9.352453086980551,-9.352453086980551,-100.0,27,"KG케미칼, SB성보, TYM, 경농, 그린생명과학, 그린플러스, 남해화학, 농우바이오, 누보, 대동"
비료,"LARGE_DECREASE, DISCONNECTION",0.0,4.646891014057061,-4.646891014057061,-100.0,12,"KG케미칼, 남해화학, 농우바이오, 누보, 롯데정밀화학, 우진, 우진비앤지, 조비, 체시스, 태경비케이"
요소수,LARGE_DECREASE,3.9865496213763075e-17,0.9999999999999992,-0.9999999999999992,-100.0,5,"KG케미칼, TKG휴켐스, 롯데정밀화학, 유니온, 유니온머티리얼"
갤럭시 부품주,"LARGE_DECREASE, DISCONNECTION",0.0,22.213611925331215,-22.213611925331215,-100.0,41,"KH바텍, PI첨단소재, PS일렉트로닉스, 기가레인, 나무가, 뉴프렉스, 덕산네오룩스, 드림텍, 레몬, 모베이스"
휴대폰부품,LARGE_DECREASE,0.9767992195807446,26.387613502715062,-25.410814283134318,-96.29826615627731,51,"KH바텍, LG, LG이노텍, PS일렉트로닉스, 기가레인, 나무가, 디에이피, 디티씨, 레몬, 모다이노칩"
스마트폰,LARGE_DECREASE,0.9232757819532706,37.575719715948736,-36.652443933995464,-97.54289262073297,70,"KH바텍, LG, LG디스플레이, LG이노텍, PS일렉트로닉스, 기가레인, 나무가, 노바텍, 뉴온, 다산솔루에타"
폴더블폰,LARGE_DECREASE,0.932917805150227,16.636110931175775,-15.703193126025548,-94.39221216419064,31,"KH바텍, LG, LG디스플레이, LG화학, PI첨단소재, SK, SKC, 노바텍, 동운아나텍, 디케이티"
석유화학,LARGE_DECREASE,1.8257051283819812,8.302771148556385,-6.477066020174403,-78.01089424583961,22,"KPX케미칼, LG, LG화학, SK, SKC, SK이노베이션, SK케미칼, 그린케미칼, 금호석유화학, 대한유화"
양자암호/양자컴퓨팅,LARGE_DECREASE,0.9867601908436265,11.6140554778605,-10.627295287016874,-91.5037413698888,28,"KT, LG, LG유플러스, SK, SK텔레콤, 드림시큐리티, 라닉스, 라온시큐어, 쏠리드, 씨티케이"
블록체인,"LARGE_DECREASE, DISCONNECTION",0.0,10.510369624440337,-10.510369624440337,-100.0,26,"KT, LG, NAVER, SG, SGA, SGA솔루션즈, SK, SK텔레콤, 네오위즈, 네오위즈홀딩스"
드론(Drone),LARGE_DECREASE,0.8452078008832882,15.969456155785815,-15.124248354902527,-94.70734762262354,30,"KT, LIG넥스원, 기산텔레콤, 네온테크, 대한항공, 덕산하이메탈, 디티앤씨, 레이, 매커스, 베셀"
5G(5세대 이동통신),"LARGE_DECREASE, DISCONNECTION",0.0,29.699549686854937,-29.699549686854937,-100.0,59,"KT, LG, LG유플러스, LG전자, LS, LS마린솔루션, LS에코에너지, PI첨단소재, PS일렉트로닉스, RFHIC"
RFID(NFC 등),LARGE_DECREASE,0.0,7.229197075985089e-24,-7.229197075985089e-24,-100.0,18,"KT, SK, SK스퀘어, 누리플렉스, 빅텍, 삼성전자, 소니드, 쓰리에이로직스, 아모텍, 에스넷"
통신,LARGE_DECREASE,0.5188056959079836,2.999999999999999,-2.4811943040920155,-82.7064768030672,5,"KT, LG, LG유플러스, SK, SK텔레콤"
골프,"LARGE_DECREASE, DISCONNECTION",0.0,4.969919550135082,-4.969919550135082,-100.0,15,"KX, 골프존, 골프존홀딩스, 남화산업, 라온피플, 모나용평, 미스토홀딩스, 베뉴지, 뷰웍스, 브이씨"
IT 대표주,LARGE_DECREASE,0.6491134949844454,5.0697339600261415,-4.420620465041696,-87.19630063229002,10,"LG, LG디스플레이, LG전자, SK, SK하이닉스, 레이, 삼성SDI, 삼성에스디에스, 삼성전자, 이닉스"
2025 상반기 신규상장,"LARGE_DECREASE, DISCONNECTION",0.0,3.999999999999997,-3.999999999999997,-100.0,7,"LG, 동방, 디바이스, 아이앤씨, 에스엠, 우양, 한화"
마이크로 LED,"LARGE_DECREASE, DISCONNECTION",0.0,5.561180010311815,-5.561180010311815,-100.0,12,"LG, LG전자, 광전자, 라온텍, 루멘스, 사피엔반도체, 삼성전자, 서울반도체, 영우디에스피, 원풍물산"
스테이블코인,LARGE_DECREASE,2.919964377634717,8.76133531487941,-5.841370937244694,-66.67215358513069,22,"LG, NAVER, NHN, NHN KCP, 넥써쓰, 다날, 드림시큐리티, 라온시큐어, 미투온, 뱅크웨어글로벌"
스마트팩토리(스마트공장),LARGE_DECREASE,0.8577806842719876,18.37757492414574,-17.519794239873754,-95.33245987126966,39,"LG, LS, LS ELECTRIC, LS티라유텍, MDS테크, SK, TP, TPC, 고영, 더존비즈온"
리튬,LARGE_DECREASE,0.9690678426528186,12.700252511695536,-11.731184669042717,-92.36969625792547,25,"LG, LG에너지솔루션, LG화학, POSCO홀딩스, 강원에너지, 광무, 나노, 대보마그네틱, 리튬포어스, 미래나노텍"
지능형로봇/인공지능(AI),LARGE_DECREASE,0.9824555906262569,31.298867264255414,-30.31641167362916,-96.86105064975223,59,"LG, LG전자, 가온그룹, 고영, 네오펙트, 네패스, 더블유에스아이, 데이타솔루션, 라온피플, 러셀"
아이폰,LARGE_DECREASE,0.5902341577532405,12.684757011008363,-12.094522853255123,-95.34690213426232,26,"LG, LG디스플레이, LG이노텍, LG화학, LX세미콘, SK, SK하이닉스, 덕산네오룩스, 덕우전자, 레이"
2차전지(전고체),LARGE_DECREASE,0.9971151072096258,11.082662475277065,-10.08554736806744,-91.00292813722366,33,"LG, LG에너지솔루션, SK, SK아이이테크놀로지, SK이노베이션, 나인테크, 대주전자재료, 덕산테코피아, 동화기업, 레몬"
2차전지(나트륨이온),"LARGE_DECREASE, DISCONNECTION",0.0,5.919395599429073,-5.919395599429073,-100.0,12,"LG, LG에너지솔루션, 나인테크, 더블유씨피, 디아이, 디아이씨, 메가터치, 삼성SDI, 애경케미칼, 에코프로"
2차전지(생산),LARGE_DECREASE,0.5188056959079843,2.0,-1.4811943040920157,-74.05971520460078,5,"LG, LG에너지솔루션, SK, SK이노베이션, 삼성SDI"
전기차(충전소/충전기),"LARGE_DECREASE, DISCONNECTION",0.0,17.066079864543774,-17.066079864543774,-100.0,35,"LG, LG유플러스, LG헬로비전, NICE, NICE인프라, SK, SK네트웍스, 그리드위즈, 기아, 동양"
제습기,LARGE_DECREASE,0.80872419811017,3.041373472874536,-2.2326492747643663,-73.4092440365172,9,"LG, LG전자, 삼성전자, 신일전자, 에스피지, 위닉스, 코웨이, 쿠쿠홈시스, 파세코"
공기청정기,"LARGE_DECREASE, DISCONNECTION",3.126155248143571e-18,6.299107584685407,-6.299107584685407,-100.0,13,"LG, LG전자, 삼성전자, 성호전자, 신일전자, 씨앤투스, 에스피지, 오텍, 위닉스, 케이웨더"
무선충전기술,"LARGE_DECREASE, DISCONNECTION",0.0,5.316748819730274,-5.316748819730274,-100.0,13,"LG, LG이노텍, LG전자, LS, 비에이치, 삼성전자, 아모센스, 알에프텍, 웰킵스하이텍, 위츠"
니켈,"LARGE_DECREASE, DISCONNECTION",0.0,5.783274911202508,-5.783274911202508,-100.0,16,"LG, LG에너지솔루션, LG화학, LX인터내셔널, POSCO홀딩스, 다이나믹디자인, 대양금속, 삼화전자, 유에스티, 이상네트웍스"
LED,LARGE_DECREASE,0.0,1.4210854715202004e-14,-1.4210854715202004e-14,-100.0,45,"LG, LG전자, 광전자, 금호에이치티, 금호전기, 나노, 나노신소재, 레이, 레이크머티리얼즈, 루멘스"
카메라모듈/부품,"LARGE_DECREASE, DISCONNECTION",0.0,14.071349127658625,-14.071349127658625,-100.0,32,"LG, LG이노텍, LK삼양, 나무가, 덕우전자, 동운아나텍, 라온피플, 삼성전기, 성우, 성우전자"
바이오시밀러(복제 바이오의약품),LARGE_DECREASE,1.7545810618203261,9.208428536241058,-7.453847474420732,-80.94592302133934,24,"LG, LG화학, 녹십자, 대웅, 대웅제약, 동아에스티, 바이넥스, 보령, 삼성바이오로직스, 삼천당제약"
탄소나노튜브(CNT),LARGE_INCREASE,4.0,2.0000000000000004,1.9999999999999996,99.99999999999996,6,"LG, LG화학, 금호석유화학, 상보, 오픈베이스, 제이오"
로봇(산업용/협동로봇 등),LARGE_DECREASE,0.982612989734972,30.601677498376013,-29.619064508641042,-96.78902246523212,55,"LIG넥스원, LS, LS티라유텍, TP, TPC, 뉴로메카, 대동, 대동기어, 두산, 두산로보틱스"
항공기부품,LARGE_DECREASE,0.3991241711981213,5.533924326045422,-5.134800154847301,-92.78768288681428,16,"LIG넥스원, 대한항공, 두산, 두산에너빌리티, 솔디펜스, 아스트, 오르비텍, 이엠코리아, 켄코아에어로스페이스, 하이즈항공"
전기차 화재 방지(배터리 열폭주 등),LARGE_INCREASE,0.49442441062956466,1.4210854715202004e-14,0.49442441062955045,3479202486678313.5,39,"LK삼양, 그리드위즈, 금호에이치티, 나노, 나노팀, 디와이, 디와이덕양, 레이, 롯데이노베이트, 민테크"
고체산화물 연료전지(SOFC),"LARGE_DECREASE, DISCONNECTION",0.0,6.937908051242661,-6.937908051242661,-100.0,15,"LS, LS머트리얼즈, SK, SK디앤디, SK이터닉스, 금양그린파워, 두산, 두산퓨얼셀, 미코, 범한퓨얼셀"
초전도체,"LARGE_DECREASE, DISCONNECTION",0.0,8.60208177967406,-8.60208177967406,-100.0,18,"LS, LS ELECTRIC, 고려제강, 덕성, 디오, 모비스, 비츠로테크, 서남, 신성델타테크, 아모텍"
해저터널(지하화/지하도로 등),LARGE_DECREASE,0.617586934192309,2.9999999999999982,-2.382413065807689,-79.41376886025635,8,"LS, LS마린솔루션, 동아지질, 부산산업, 세명전기, 우원개발, 특수건설, 한국선재"
네옴시티,LARGE_DECREASE,0.7140595166223219,14.752434925209016,-14.038375408586694,-95.1597175636265,29,"LS, LS에코에너지, SM C&C, SM Life Design, SNT에너지, 다스코, 대모, 대한전선, 도화엔지니어링, 비엠티"
딥페이크(deepfake),"LARGE_DECREASE, DISCONNECTION",0.0,7.101117495261642,-7.101117495261642,-100.0,15,"M83, 디지캡, 라온시큐어, 샌즈랩, 스톤브릿지벤처스, 시선AI, 씨티케이, 아이씨티케이, 알체라, 에스피소프트"
모바일솔루션(스마트폰),"LARGE_DECREASE, DISCONNECTION",0.0,11.323584953709847,-11.323584953709847,-100.0,24,"MDS테크, 갤럭시아머니트리, 네이블, 다날, 다산네트웍스, 브레인즈컴퍼니, 셀바스AI, 아이텍, 엠로, 위세아이텍"
"주류업(주정, 에탄올 등)","LARGE_DECREASE, DISCONNECTION",0.0,4.88578579214664,-4.88578579214664,-100.0,13,"MH에탄올, 국순당, 나라셀라, 롯데칠성, 무학, 보해양조, 진로발효, 창해에탄올, 풍국주정, 하이트진로"
AI 챗봇(챗GPT 등),"LARGE_DECREASE, DISCONNECTION",0.0,13.442605913083003,-13.442605913083003,-100.0,30,"NAVER, SK, SKAI, 글로벌텍스프리, 데이타솔루션, 마음AI, 모델솔루션, 모코엠시스, 미디어젠, 바이브컴퍼니"
음성인식,"LARGE_DECREASE, DISCONNECTION",0.0,3.4816642816935595,-3.4816642816935595,-100.0,14,"NAVER, 가온그룹, 대모, 모비스, 미디어젠, 브리지텍, 블루콤, 셀바스AI, 카카오, 코콤"
SNS(소셜네트워크서비스),"LARGE_DECREASE, DISCONNECTION",0.0,5.901951827472857,-5.901951827472857,-100.0,11,"NAVER, NHN, NHN벅스, SOOP, 가비아, 갤럭시아머니트리, 유엔젤, 이루온, 인포뱅크, 카카오"
모바일게임(스마트폰),"LARGE_DECREASE, DISCONNECTION",0.0,20.759973105604093,-20.759973105604093,-100.0,41,"NAVER, NHN, 고스트스튜디오, 네오리진, 네오위즈, 네오위즈홀딩스, 넥슨게임즈, 넥써쓰, 넵튠, 넷마블"
게임,LARGE_DECREASE,0.6871106631949778,17.511374878206517,-16.82426421501154,-96.07620379339768,35,"NAVER, NHN, 네오리진, 네오위즈, 네오위즈홀딩스, 넥슨게임즈, 넥써쓰, 넵튠, 넷마블, 대원"
마이데이터,"LARGE_DECREASE, DISCONNECTION",0.0,5.572373582557203,-5.572373582557203,-100.0,12,"NAVER, NICE, NICE평가정보, 세종텔레콤, 아이티아이즈, 아톤, 유비벨록스, 쿠콘, 파수, 파이오링크"
웹툰,"LARGE_DECREASE, DISCONNECTION",-1.1501800254590087e-16,8.714356088529863,-8.714356088529863,-100.0,18,"NAVER, NHN, 대원, 대원미디어, 디앤씨미디어, 디오, 미스터블루, 미투온, 수성웹툰, 엔비티"
재택근무/스마트워크,"LARGE_DECREASE, DISCONNECTION",3.9477313492651656e-17,7.78495242417941,-7.78495242417941,-100.0,17,"NHN, 더존비즈온, 링네트, 세종텔레콤, 소프트캠프, 알서포트, 에스넷, 영림원소프트랩, 오파스넷, 이씨에스"
화폐/금융자동화기기(디지털화폐 등),"LARGE_DECREASE, DISCONNECTION",0.0,5.512866374018617,-5.512866374018617,-100.0,13,"NICE, NICE인프라, 누리플렉스, 로지시스, 이씨에스, 카카오, 카카오페이, 케이씨에스, 케이씨티, 푸른기술"
키오스크(KIOSK),"LARGE_DECREASE, DISCONNECTION",0.0,4.979785918265909,-4.979785918265909,-100.0,13,"NICE, NICE인프라, 씨아이테크, 윈스테크넷, 이씨에스, 인바이오, 인바이오젠, 케이씨에스, 케이씨티, 파버나인"
日 수출 규제(국산화 등),"LARGE_DECREASE, DISCONNECTION",0.0,11.156001231136884,-11.156001231136884,-100.0,23,"PI첨단소재, 경인양행, 동진쎄미켐, 디이엔티, 램테크놀러지, 삼륭물산, 솔브레인, 송원산업, 아진산업, 에스앤에스텍"
PCB(FPCB 등),LARGE_DECREASE,0.3749743212604367,16.577264482726076,-16.20229016146564,-97.73802051809473,35,"PI첨단소재, 네오티스, 뉴프렉스, 대덕, 대덕전자, 디에이피, 롯데에너지머티리얼즈, 비에이치, 삼성전기, 상아프론테크"
밥솥,"LARGE_DECREASE, DISCONNECTION",0.0,2.0,-2.0,-100.0,5,"PN풍년, 신일전자, 어보브반도체, 캐리, 쿠쿠홀딩스"
캐릭터상품,"LARGE_DECREASE, DISCONNECTION",0.0,4.107725245487795,-4.107725245487795,-100.0,10,"SAMG엔터, 대원, 대원미디어, 데브시스터즈, 리튬포어스, 블리츠웨이엔터테인먼트, 손오공, 오로라, 캐리, 캐리소프트"
엔젤산업,"LARGE_DECREASE, DISCONNECTION",0.0,11.688817968394051,-11.688817968394051,-100.0,25,"SAMG엔터, 꿈비, 남양유업, 네오팜, 대교, 대원, 대원미디어, 매일유업, 메디앙스, 모나미"
출산장려정책,"LARGE_DECREASE, DISCONNECTION",0.0,9.286902224318167,-9.286902224318167,-100.0,21,"SAMG엔터, 깨끗한나라, 꿈비, 남양유업, 네오팜, 대교, 매일유업, 메디앙스, 모나리자, 삼성출판사"
"스포츠행사 수혜(올림픽, 월드컵 등)",LARGE_DECREASE,0.7733847412944036,2.8191721236430087,-2.045787382348605,-72.56695556796953,9,"SBS, SOOP, 동우팜투테이블, 마니커, 이지홀딩스, 팜스토리, 하림, 하이트진로, 하이트진로홀딩스"
온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),LARGE_DECREASE,0.8633145323906675,9.422216765158614,-8.558902232767947,-90.83745838258547,18,"SG, SGC에너지, SJG세종, TKG휴켐스, 그린케미칼, 동방, 미코, 에어레인, 에이치엠넥스, 에코바이오"
시멘트/레미콘,"LARGE_DECREASE, DISCONNECTION",0.0,7.509598589198933,-7.509598589198933,-100.0,15,"SG, 강동씨앤엘, 동양, 모헨즈, 부산산업, 삼표시멘트, 서산, 성신양회, 쎄니트, 아세아"
보안주(정보),"LARGE_DECREASE, DISCONNECTION",0.0,24.330872789062106,-24.330872789062106,-100.0,51,"SG, SGA, SGA솔루션즈, 가비아, 나노, 나노실리칸첨단소재, 나노씨엠에스, 다우데이타, 드림시큐리티, 디지캡"
아스콘(아스팔트 콘크리트),"LARGE_DECREASE, DISCONNECTION",0.0,4.999999999999999,-4.999999999999999,-100.0,8,"SG, 극동유화, 스페코, 아이티센씨티에스, 엔피, 엔피케이, 유진기업, 한국석유"
공작기계,"LARGE_DECREASE, DISCONNECTION",0.0,4.987714471519414,-4.987714471519414,-100.0,14,"SIMPAC, SNT다이내믹스, 넥스턴바이오, 대성하이텍, 서암기계공업, 스맥, 에이비프로바이오, 와이지-원, 유니온, 유니온머티리얼"
3D 낸드(NAND),"LARGE_DECREASE, DISCONNECTION",0.0,8.970969256888647,-8.970969256888647,-100.0,21,"SK, SK하이닉스, 디엔에프, 삼성전자, 심텍, 원익, 원익IPS, 원익QnC, 원익머트리얼즈, 유니테스트"
HBM(고대역폭메모리),LARGE_DECREASE,0.393708357040764,17.134874783131707,-16.741166426090942,-97.70229802071067,35,"SK, SK하이닉스, 고영, 나노, 디아이, 디아이티, 레이, 레이저쎌, 마이크로투나노, 미래반도체"
CXL(컴퓨트익스프레스링크),"LARGE_DECREASE, DISCONNECTION",0.0,6.696421485684079,-6.696421485684079,-100.0,15,"SK, SK하이닉스, 국순당, 네오셈, 대교, 삼성전자, 엑시콘, 오킨스전자, 오픈엣지테크놀로지, 이닉스"
"백신/진단시약/방역(신종플루, AI 등)","LARGE_DECREASE, DISCONNECTION",0.0,22.90291271730772,-22.90291271730772,-100.0,46,"SK, SK바이오사이언스, SK케미칼, 고려제약, 광동제약, 녹십자, 녹십자홀딩스, 대성미생물, 대한뉴팜, 더바이오메드"
강관업체(Steel pipe),"LARGE_DECREASE, DISCONNECTION",0.0,5.57222379481841,-5.57222379481841,-100.0,12,"SK, SK오션플랜트, 금강공업, 넥스틸, 동양, 세아제강, 유에스티, 율촌, 이렘, 하이스틸"
조림사업,"LARGE_DECREASE, DISCONNECTION",0.0,7.348906591062829,-7.348906591062829,-100.0,12,"SK, SUN&L, 동신건설, 무림P&P, 성창기업지주, 이건산업, 이건홀딩스, 자연과환경, 제이씨케미칼, 한솔홈데코"
남-북-러 가스관사업,"LARGE_DECREASE, DISCONNECTION",0.0,9.429629108979892,-9.429629108979892,-100.0,18,"SK, SK오션플랜트, 대동, 대동스틸, 동양, 동양에스텍, 디케이락, 문배철강, 부국철강, 삼현"
여행,"LARGE_DECREASE, DISCONNECTION",0.0,5.000000000000001,-5.000000000000001,-100.0,9,"SM C&C, 그래디언트, 노랑풍선, 레드캡투어, 롯데관광개발, 모두투어, 세중, 참좋은여행, 하나투어"
3D 프린터,"LARGE_DECREASE, DISCONNECTION",0.0,4.69490055307259,-4.69490055307259,-100.0,10,"TP, TPC, 로보스타, 모아텍, 스맥, 에스티아이, 코렌텍, 티앤알바이오팹, 하이비젼시스템, 휴림로봇"
증강현실(AR),LARGE_DECREASE,0.7976921870221818,9.8759734372779,-9.078281250255717,-91.92290064277402,23,"가온그룹, 나무가, 덱스터, 동운아나텍, 디모아, 디오, 라온텍, 레이, 버넥트, 비트맥스"
아프리카 돼지열병(ASF),"LARGE_DECREASE, DISCONNECTION",0.0,17.604975757125285,-17.604975757125285,-100.0,33,"강동씨앤엘, 대성미생물, 대한뉴팜, 동우팜투테이블, 마니커, 미래생명자원, 선진, 세니젠, 셀레믹스, 신라에스지"
제대혈,"LARGE_DECREASE, DISCONNECTION",0.0,4.0,-4.0,-100.0,6,"강스템바이오텍, 녹십자, 메디포스트, 오텍, 지씨셀, 차바이오텍"
지역화폐,"LARGE_DECREASE, DISCONNECTION",0.0,1.9999999999999991,-1.9999999999999991,-100.0,5,"갤럭시아머니트리, 웹케시, 유라클, 코나아이, 쿠콘"
태풍 및 장마,LARGE_DECREASE,1.9532108883260033,4.384979782260736,-2.4317688939347324,-55.456786910907965,11,"경농, 남해화학, 뉴보텍, 대동, 동방, 동방아그로, 롯데정밀화학, 인선이엔티, 조비, 파루"
남북경협,LARGE_DECREASE,0.6257730926261169,10.381090208527842,-9.755317115901725,-93.97199060930943,28,"경농, 남광토건, 남해화학, 남화토건, 녹십자, 다스코, 도화엔지니어링, 롯데정밀화학, 세운메디칼, 스페코"
그래핀,LARGE_DECREASE,0.6062974585638626,6.190542159255178,-5.584244700691315,-90.20606849987416,13,"경인양행, 다산솔루에타, 대창, 덕산하이메탈, 디와이, 디와이덕양, 상보, 아이텍, 엑사이엔씨, 엘엠에스"
핵융합에너지,"LARGE_DECREASE, DISCONNECTION",0.0,3.466397093103536,-3.466397093103536,-100.0,9,"고려제강, 다원시스, 두산, 두산에너빌리티, 모비스, 비츠로테크, 삼화콘덴서, 에스에프에이, 일진파워"
NI(네트워크통합),LARGE_DECREASE,0.9999999999999998,1.8299135133739668,-0.829913513373967,-45.35260859644591,7,"광무, 링네트, 아이티센씨티에스, 에스넷, 오파스넷, 오픈베이스, 인성정보"
백화점,"LARGE_DECREASE, DISCONNECTION",0.0,3.999999999999999,-3.999999999999999,-100.0,7,"광주신세계, 대구백화점, 롯데쇼핑, 신세계, 한화, 한화갤러리아, 현대백화점"
육계,"LARGE_DECREASE, DISCONNECTION",0.0,3.9184376888961,-3.9184376888961,-100.0,9,"교촌에프앤비, 동우팜투테이블, 마니커, 마니커에프앤지, 이지홀딩스, 체리부로, 팜스토리, 푸드나무, 하림"
테마파크,"LARGE_DECREASE, DISCONNECTION",0.0,3.9999999999999982,-3.9999999999999982,-100.0,6,"국보디자인, 닷밀, 시공테크, 이월드, 한국종합기술, 현대건설"
LED장비,LARGE_DECREASE,0.9850792119403693,5.2338964739208,-4.248817261980431,-81.1788556222162,12,"기가레인, 네온테크, 레이, 레이저쎌, 미래컴퍼니, 예스티, 이오테크닉스, 주성엔지니어링, 탑엔지니어링, 티씨케이"
제지,LARGE_DECREASE,0.34139263240139595,7.146555816285222,-6.805163183883826,-95.22297675723112,14,"깨끗한나라, 무림P&P, 무림SP, 무림페이퍼, 삼정펄프, 신풍, 아세아, 아세아제지, 페이퍼코리아, 한국수출포장"
터치패널(스마트폰/태블릿PC 등),LARGE_DECREASE,0.0,-2.0514435703508242e-29,2.0514435703508242e-29,-100.0,10,"나노, 미래나노텍, 베셀, 에코볼트, 유아이디, 이미지스, 일진디스플, 토비스, 파인텍, 하이딥"
원격진료/비대면진료(U-Healthcare),"LARGE_DECREASE, DISCONNECTION",0.0,8.632043939493904,-8.632043939493904,-100.0,24,"나노, 나노엔텍, 네오펙트, 녹십자, 녹십자홀딩스, 마크로젠, 메디포스트, 뷰웍스, 블루엠텍, 비트컴퓨터"
치아 치료(임플란트 등),"LARGE_DECREASE, DISCONNECTION",0.0,6.885394158358473,-6.885394158358473,-100.0,14,"나이벡, 덴티스, 덴티움, 디오, 레이, 메타바이오메드, 바텍, 신흥, 오스코텍, 오스테오닉"
mRNA(메신저 리보핵산),"LARGE_DECREASE, DISCONNECTION",0.0,7.822921584959946,-7.822921584959946,-100.0,16,"나이벡, 녹십자, 삼양홀딩스, 서린바이오, 셀루메드, 아미노로직스, 아이진, 에스티팜, 엔지켐생명과학, 올릭스"
MLCC(적층세라믹콘덴서),LARGE_DECREASE,0.8895528556902754,4.999999999999992,-4.110447144309717,-82.20894288619446,11,"네온테크, 대주전자재료, 바텍, 삼성전기, 삼화콘덴서, 아모텍, 아바텍, 원준, 코스모신소재, 코칩"
뉴로모픽 반도체,LARGE_DECREASE,0.9999999999999992,3.9999999999999982,-2.999999999999999,-75.00000000000001,7,"네패스, 네패스아크, 삼성전자, 앤씨앤, 에이직랜드, 오픈엣지테크놀로지, 자람테크놀로지"
의료AI,LARGE_DECREASE,0.0,-1.7763568394045805e-15,1.7763568394045805e-15,-100.0,29,"노을, 드림씨아이에스, 딥노이드, 랩지노믹스, 루닛, 메디아나, 모아데이타, 뷰노, 비스토스, 셀루메드"
모더나(MODERNA),"LARGE_DECREASE, DISCONNECTION",0.0,2.000000000000001,-2.000000000000001,-100.0,6,"녹십자, 삼성바이오로직스, 소마젠, 에스티팜, 엔투텍, 파미셀"
DMZ 평화공원,"LARGE_DECREASE, DISCONNECTION",0.0,8.863574124165627,-8.863574124165627,-100.0,19,"누리플랜, 대창, 대창스틸, 딜리, 모나용평, 모헨즈, 삼륭물산, 시공테크, 시그네틱스, 씨아이테크"
전자파,"LARGE_DECREASE, DISCONNECTION",0.0,7.359385269162044,-7.359385269162044,-100.0,13,"다산솔루에타, 동일기연, 레몬, 상신전자, 성우, 성우전자, 아모텍, 아이씨에이치, 잉크테크, 제너셈"
골판지 제조,"LARGE_DECREASE, DISCONNECTION",0.0,2.8072994928995927,-2.8072994928995927,-100.0,12,"대림제지, 대영포장, 리더스코스메틱, 삼보판지, 신대양제지, 아세아, 아세아제지, 영풍, 영풍제지, 태림포장"
"구충제(펜벤다졸, 이버멕틴 등)",LARGE_DECREASE,0.7504552507550084,4.9773444091360615,-4.226889158381053,-84.92257740136435,11,"대성미생물, 명문제약, 신풍, 신풍제약, 알리코제약, 오텍, 이글벳, 조아제약, 진바이오텍, 체시스"
토스(toss),LARGE_DECREASE,1.0,2.108780151289707,-1.1087801512897069,-52.57921982106997,7,"대신정보통신, 엔비티, 이월드, 하나금융지주, 한국전자인증, 한화, 한화투자증권"
보톡스(보툴리눔톡신),"LARGE_DECREASE, DISCONNECTION",0.0,7.747105771545602,-7.747105771545602,-100.0,14,"대웅, 대웅제약, 디에스케이, 메디톡스, 알에프텍, 유바이오로직스, 제테마, 청담글로벌, 파마리서치, 한국비엔씨"
미용기기,"LARGE_DECREASE, DISCONNECTION",0.0,9.82452702214024,-9.82452702214024,-100.0,19,"대웅, 대웅제약, 동방, 라메디텍, 레이, 레이저옵텍, 메디톡스, 비올, 에이피알, 원텍"
원자력발전소 해체,LARGE_DECREASE,0.9196376258103575,3.7571624152851113,-2.8375247894747537,-75.52308034198806,16,"대창, 대창솔루션, 두산, 두산에너빌리티, 비에이치, 비에이치아이, 비츠로테크, 에스앤더블류, 오르비텍, 우리기술"
화이자(PFIZER),"LARGE_DECREASE, DISCONNECTION",0.0,4.999999999999996,-4.999999999999996,-100.0,6,"대한약품, 서울제약, 유한양행, 제일약품, 제주반도체, 파미셀"
화학섬유,"LARGE_DECREASE, DISCONNECTION",0.0,5.105582008930062,-5.105582008930062,-100.0,10,"대한화섬, 성안머티리얼스, 코오롱, 코오롱인더, 태광, 태광산업, 한화, 효성, 효성티앤씨, 휴비스"
생명보험,LARGE_DECREASE,0.7465819604121475,6.9999999999999964,-6.253418039587849,-89.33454342268361,7,"동양, 동양생명, 미래에셋생명, 삼성생명, 코리안리, 한화, 한화생명"
바이오인식(생체인식),LARGE_DECREASE,0.36832244819021914,8.790150846505371,-8.421828398315153,-95.80982790145576,20,"동운아나텍, 드림시큐리티, 드림텍, 라온시큐어, 슈프리마, 슈프리마에이치큐, 시선AI, 시큐브, 아이티센피엔에스, 알체라"
탈 플라스틱(친환경/생분해성 등),LARGE_DECREASE,0.23844281816810975,7.000000000000004,-6.761557181831895,-96.59367402616988,8,"디아이, 디아이씨, 삼륭물산, 씨티케이, 에코플라스틱, 진영, 코오롱, 코오롱ENP"
피팅(관이음쇠)/밸브,LARGE_INCREASE,2.8357520615397864,1.7679688418163857,1.0677832197234007,60.39604287518866,9,"디케이락, 비엠티, 성광벤드, 케이에스피, 태광, 하이록코리아, 한국선재, 한선엔지니어링, 화성밸브"
렌터카,"LARGE_DECREASE, DISCONNECTION",0.0,1.0,-1.0,-100.0,4,"레드캡투어, 롯데렌탈, 쏘카, 케이카"
낙태/피임,"LARGE_DECREASE, DISCONNECTION",0.0,2.0,-2.0,-100.0,4,"명문제약, 알리코제약, 지엘팜텍, 현대약품"
보안주(물리),"LARGE_DECREASE, DISCONNECTION",0.0,9.857478440422314,-9.857478440422314,-100.0,20,"벨로크, 슈프리마, 슈프리마에이치큐, 시선AI, 싸이버원, 아이디스, 앤씨앤, 에스원, 엑시큐어하이트론, 이노뎁"
