date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,0.5639952374249224,19,64,0.1156829373514381,True
2025-02-11,0.230428963012855,19,58,0.1347577005233472,True
2025-02-18,0.7490271447347818,19,62,0.16201058799291443,True
2025-02-25,0.6075213244849625,19,65,0.17821766918875886,True
2025-03-05,0.700155814008088,19,79,0.20731845338394406,True
2025-03-12,0.9973013882660787,19,89,0.20633045223949523,True
2025-03-19,1.6280906928415544,19,102,0.21568698825967475,True
2025-03-26,1.2470829599749484,19,85,0.17778117667036564,True
2025-04-02,0.7568478628447294,19,74,0.12406583607781063,True
2025-04-09,0.48844892120667416,19,87,0.16984348429406793,True
2025-04-16,0.7539163057266003,19,96,0.2265188983777414,True
2025-04-23,0.5690977198266534,19,88,0.1997817405231305,True
2025-04-30,0.30401851849285627,19,68,0.1481441543359991,True
2025-05-12,0.2959959001916211,19,65,0.10172340899147986,True
2025-05-19,0.3038813104551123,19,56,0.07968843789636952,True
2025-05-26,0.46173358749501436,19,68,0.05791517004993732,True
2025-06-02,0.30257107738274835,19,51,0.06528048656516648,True
2025-06-11,0.551870682856687,19,65,0.17759553906412603,True
2025-06-18,0.7707436723802729,19,72,0.187591640965258,True
2025-06-25,0.7573014227273843,19,77,0.22116442916926052,True
2025-07-02,1.0794459815692912,19,98,0.2706376261750847,True
2025-07-09,1.1048162519470863,19,85,0.2362101129994829,True
2025-07-16,0.5543336797879939,19,63,0.1549105290876464,True
2025-07-23,0.3572394750858453,19,52,0.10359567159555648,True
2025-07-30,0.2351665529712946,19,51,0.05797846600499854,True
2025-08-06,0.7039937173094916,19,58,0.13115279338924635,True
2025-08-13,0.9024635064365476,19,72,0.17431103606503048,True
2025-08-21,0.7176318820192443,19,71,0.17767011730824797,True
2025-08-28,0.7657851789622236,19,79,0.2258841681822385,True
2025-09-04,0.5576933121907247,19,64,0.14763970506787238,True
2025-09-11,0.4721558476929935,19,59,0.15018326039567426,True
2025-09-18,0.4737650370102031,19,58,0.12606605076132155,True
2025-09-25,0.7016496002681494,19,62,0.07523700375013767,True
2025-10-02,0.5712871956089746,19,62,0.10118729151997853,True
2025-10-16,0.47624184980611123,19,61,0.1105943429842464,True
2025-10-23,0.3886329356730639,19,63,0.1343977923461214,True
2025-10-30,0.4802899256194473,19,72,0.18845623209764428,True
2025-11-06,0.5716851203710034,19,72,0.13555174979215293,True
2025-11-13,0.9302748157684515,19,73,0.17275272567212768,True
2025-11-20,0.5362647364158323,19,73,0.20388519686531328,True
2025-11-27,0.3316480501593732,19,74,0.213328355830877,True
2025-12-04,0.5922097156687154,19,92,0.2605415190347254,True
2025-12-11,1.2557387000974383,19,100,0.23494835927806784,True
2025-12-18,1.095793695261607e-16,19,67,0.1652661741925243,False
2025-12-26,0.4317984494915505,19,50,0.1353191864564396,True
2026-01-06,0.7041647261879724,19,55,0.07931204280455346,True
2026-01-13,0.7313658840416065,19,59,0.1056890229867516,True
2026-01-20,0.9154799366480681,19,71,0.154037599798739,True
2026-01-27,0.8476913920954154,19,72,0.14467449602158033,True
2026-02-03,0.9101221359842759,19,83,0.21893632145492492,True
2026-02-10,0.2882944991911019,19,58,0.1331707026492283,True
