ticker,strategy,score,stage,themes,priority,regime,dev_bb_pct,trend_strength,momentum
현대이지웰,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-28.68,0.04,0.6592233009708737
현대퓨처넷,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-9.2,-0.0199999999999999,0.9166666666666666
네오리진,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.19,-0.0799999999999999,0.8815789473684211
대덕전자,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-0.45,-0.0799999999999999,0.9183098591549296
다원시스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-72.26,-0.0799999999999999,0.8350515463917526
메디톡스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-23.34,-0.0799999999999999,0.9042553191489362
모두투어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-18.51,-0.0199999999999999,0.8349514563106796
부광약품,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.66,0.04,0.8489010989010989
새로닉스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.68,-0.0199999999999999,0.8416058394160584
성신양회,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-13.25,-0.0799999999999999,0.8270042194092826
세원정공,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-6.41,-0.0199999999999999,0.897872340425532
아이디피,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.52,-0.0599999999999999,0.0457627118644067
엘앤에프,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.5,-0.0799999999999999,0.8620689655172414
이화공영,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM,Ranging,20.77,-0.1400000000000001,1.0
조선선재,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-10.59,-0.0199999999999999,0.9375
크래프톤,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-36.68,-0.0799999999999999,0.8931623931623932
테이팩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-7.7,-0.0799999999999999,0.8648018648018648
피델릭스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-15.31,-0.0799999999999999,0.839779005524862
한양증권,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-9.99,-0.0799999999999999,0.8801369863013698
화천기계,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-3.84,-0.0799999999999999,0.9137254901960784
네패스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.89,-0.0799999999999999,0.7947686116700201
듀오백,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-52.15,-0.0199999999999999,0.9425925925925926
민테크,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-43.02,-0.0799999999999999,0.835820895522388
젬백스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-38.07,-0.0799999999999999,0.918724279835391
코세스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-9.79,-0.0799999999999999,0.9308755760368664
파트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.49,-0.0199999999999999,0.829113924050633
펩트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-15.8,-0.0199999999999999,0.8275434243176178
대웅,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-13.1,-0.0199999999999999,0.8608247422680413
엑셈,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-11.14,-0.0799999999999999,0.9168704156479216
천보,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-8.79,-0.0799999999999999,0.8829321663019694
태성,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM,Ranging,44.73,-0.1399999999999999,0.9603896103896103
톱텍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-5.47,-0.0199999999999999,0.9204545454545454
핑거,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-16.34,-0.0799999999999999,0.8345642540620384
DL,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-19.56,-0.0799999999999999,0.9313186813186812
DSR,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.6,-0.0199999999999999,0.8349056603773585
HK이노엔,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-1.12,0.04,0.7733516483516484
HS효성,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-20.05,-0.0199999999999999,0.941358024691358
KG스틸,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-17.05,-0.0799999999999999,0.8724489795918368
KPX홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-4.78,-0.0799999999999999,0.8850574712643678
LX세미콘,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-16.36,-0.0199999999999999,0.8484848484848484
PI첨단소재,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-15.94,-0.0799999999999999,0.8900709219858156
SK아이이테크놀로지,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-17.44,-0.0799999999999999,0.8229166666666666
SK네트웍스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM,Transition,-2.17,-0.0199999999999999,0.9572649572649572
코오롱생명과학,Early Breakout (Ranging),64,Early Breakout,[],MEDIUM,Ranging,9.81,-0.1399999999999999,0.8891257995735609
피엔티,Early Breakout (Ranging),64,Early Breakout,[],MEDIUM,Ranging,9.26,-0.1399999999999999,0.9290953545232272
휴림에이텍,Early Breakout (Ranging),63,Early Breakout,[],MEDIUM,Ranging,8.39,0.1599999999999999,0.830264672036824
에코프로머티,Early Breakout (Ranging),61,Early Breakout,[],MEDIUM,Ranging,6.06,-0.1999999999999999,0.8970976253298153
나노신소재,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM,Ranging,5.1,-0.1399999999999999,0.9389671361502347
필에너지,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM,Ranging,5.19,-0.1399999999999999,0.923233695652174
에이티넘인베스트,Early Breakout (Ranging),59,Early Breakout,"['창투사', '두나무(Dunamu)', '가상화폐(비트코인 등)']",MEDIUM,Ranging,4.74,-0.1999999999999999,0.8674418604651163
리가켐바이오,Early Breakout (Ranging),58,Early Breakout,"['면역항암제', '의료기기', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아']",MEDIUM,Ranging,3.58,-0.1399999999999999,0.7938894277400582
포스코퓨처엠,Early Breakout (Ranging),58,Early Breakout,"['리튬', '2차전지', '2차전지(소재/부품)', '밸류업(24년 기업가치 제고계획 발표)']",MEDIUM,Ranging,3.09,-0.1399999999999999,0.8881340579710144
강원에너지,Early Breakout (Ranging),56,Early Breakout,"['2차전지(장비)', '리튬', '2차전지', '2차전지(소재/부품)', '전기차', '원자력발전']",MEDIUM,Ranging,1.21,-0.1399999999999999,0.8835546475995915
우정바이오,Early Breakout (Ranging),56,Early Breakout,"['코로나19(음압병실/음압구급차)', '메르스 코로나 바이러스']",MEDIUM,Ranging,1.63,-0.1399999999999999,0.8761061946902655
우리금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-5.13,0.4599999999999999,0.9020618556701032
하나금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-4.75,0.5799999999999998,0.9107142857142856
이수앱지스,Early Breakout (Ranging),55,Early Breakout,[],MEDIUM,Ranging,0.51,-0.1999999999999999,0.8687150837988826
기업은행,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-5.58,0.3999999999999999,0.8867924528301887
삼정펄프,Early Breakout (Ranging),55,Early Breakout,[],MEDIUM,Ranging,0.2,-0.1399999999999999,0.8368055555555556
신한지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-5.39,0.4599999999999999,0.844311377245509
iM금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-12.01,0.28,0.5565055762081784
KT,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM,Bull Quiet,-2.06,0.4599999999999999,0.8875
BNK금융지주,Healthy Correction (Bull Quiet),54,Healthy Correction,[],MEDIUM,Bull Quiet,-7.53,0.3399999999999998,0.8672566371681416
제주은행,Burgeoning (Ranging),54,Burgeoning,[],MEDIUM,Ranging,-17.33,-0.1999999999999999,0.8479685452162516
카카오뱅크,Healthy Correction (Bull Quiet),51,Healthy Correction,[],MEDIUM,Bull Quiet,-22.51,0.4599999999999999,0.8518518518518519
LG에너지솔루션,Healthy Correction (Bull Quiet),50,Healthy Correction,[],MEDIUM,Bull Quiet,-9.19,-0.1999999999999999,0.8810483870967741
다올투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-3.57,0.3999999999999999,0.9256198347107438
유진투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-9.47,0.5199999999999998,0.8952702702702703
한화투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-15.82,0.5799999999999998,0.902869757174393
유안타증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM,Bull Quiet,-5.9,0.5799999999999998,0.8793103448275862
대신증권,Burgeoning (Ranging),49,Burgeoning,[],MEDIUM,Ranging,-12.06,-0.1999999999999999,0.8537414965986394
비츠로시스,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM,Bull Quiet,-3.34,0.4599999999999999,0.8147058823529412
지투파워,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM,Bull Quiet,-16.79,0.3999999999999999,0.8363970588235294
스페코,Healthy Correction (Bull Quiet),47,Healthy Correction,[],MEDIUM,Bull Quiet,-30.72,0.4599999999999999,0.8273809523809524
카페24,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-33.99,0.3999999999999999,0.8822580645161291
현대ADM,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-11.28,-0.1399999999999999,0.8472222222222222
셀바스AI,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.58,-0.1999999999999999,0.8688811188811189
시선AI,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.9,0.1599999999999999,0.8273955773955775
비큐AI,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-35.33,0.28,0.8249559082892417
BGF리테일,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.02,-0.1999999999999999,0.869281045751634
APS,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-27.86,0.3399999999999998,0.841541755888651
BGF,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-10.42,-0.1999999999999999,0.8615384615384616
CJ씨푸드1우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-17.48,0.3399999999999998,0.5852459016393442
CJ제일제당 우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.19,0.3999999999999999,0.8544303797468354
CJ대한통운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.15,0.3399999999999998,0.8142857142857143
CJ씨푸드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.59,0.28,0.8157894736842105
CJ ENM,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.05,0.5799999999999998,0.9191176470588236
브릿지바이오테라퓨틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-81.58,0.4599999999999999,0.8180242634315424
오픈엣지테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.16,0.3399999999999998,0.2534246575342466
이엔에프테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.63,0.5199999999999998,0.8564356435643565
코리아에셋투자증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.09,0.3999999999999999,0.7794117647058824
갤럭시아머니트리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-19.3,0.4599999999999999,0.8102766798418972
선진뷰티사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-35.18,0.3399999999999998,0.7922077922077922
씨앤씨인터내셔널,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-23.74,0.3999999999999999,0.8171296296296297
슈프리마에이치큐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.44,0.3999999999999999,0.7901554404145078
스틱인베스트먼트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.11,-0.1399999999999999,0.8716931216931217
신세계인터내셔날,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.06,0.3999999999999999,0.8479853479853481
아이티센씨티에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.49,0.3399999999999998,0.5
와이바이오로직스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.57,-0.1999999999999999,0.744299674267101
오로스테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.92,0.3999999999999999,0.7832167832167832
엔지스테크널러지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-44.06,0.2199999999999999,0.7952286282306162
피앤에스로보틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-25.48,-0.1399999999999999,0.6354735152487961
티이엠씨씨엔에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.29,0.5199999999999998,0.8674242424242424
화승엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-46.71,-0.1999999999999999,0.8315789473684211
한진중공업홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.51,-0.1999999999999999,0.7897196261682242
현대지에프홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.62,0.4599999999999999,0.875
갤럭시아에스엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-25.5,-0.1999999999999999,0.805607476635514
네오위즈홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-10.73,-0.1399999999999999,0.85625
디와이피엔에프,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-22.58,-0.1999999999999999,0.8656716417910448
베노티앤알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-32.6,0.4599999999999999,0.7484157160963244
메리츠금융지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.15,-0.1399999999999999,0.5830578512396694
서울바이오시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-23.2,0.5199999999999998,0.793956043956044
솔루스첨단소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.28,-0.1999999999999999,0.8986486486486487
쓰리에이로직스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-28.32,0.2199999999999999,0.7348484848484849
스튜디오드래곤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.71,0.5799999999999998,0.8762376237623762
아이티엠반도체,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-28.49,-0.1399999999999999,0.8877551020408163
에스지헬스케어,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-18.1,0.1599999999999999,0.5190789473684211
에이치와이티씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.37,-0.1399999999999999,0.8307086614173228
에이텍모빌리티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-47.19,-0.1399999999999999,0.8603351955307262
우리손에프앤지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-0.89,-0.1999999999999999,0.8896321070234113
위지윅스튜디오,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-52.25,-0.1999999999999999,0.8166666666666667
유진테크놀로지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-17.18,-0.1999999999999999,0.8525
이노시뮬레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-22.01,0.28,0.5768361581920904
위메이드플레이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.58,-0.1999999999999999,0.8716216216216216
유비쿼스홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.55,0.3399999999999998,0.564797507788162
일진하이솔루스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.65,-0.1999999999999999,0.8779661016949152
자람테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.75,0.3999999999999999,0.7461538461538462
이브이첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.69,0.4599999999999999,0.8298307063631056
코어라인소프트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-41.82,0.4599999999999999,0.8128834355828221
퀄리타스반도체,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.58,0.3999999999999999,0.57728285077951
탑런토탈솔루션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.39,0.3399999999999998,0.4536231884057971
콜마비앤에이치,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-10.94,-0.1999999999999999,0.9169054441260746
하이비젼시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.52,0.3999999999999999,0.878731343283582
한국금융지주우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.95,0.5799999999999998,0.8836858006042296
한국전자홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.87,-0.1999999999999999,0.8208955223880597
한솔로지스틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.25,-0.1399999999999999,0.8511904761904762
현대바이오랜드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.22,-0.1999999999999999,0.859375
화승코퍼레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.18,0.3399999999999998,0.57109375
현대코퍼레이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.39,-0.1999999999999999,0.8495145631067961
경동인베스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.17,0.5199999999999998,0.9423076923076924
넥스턴바이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.49,0.4599999999999999,0.8794326241134752
대보마그네틱,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-33.29,-0.1399999999999999,0.8577405857740585
대주전자재료,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.31,-0.1399999999999999,0.9178082191780822
덕산네오룩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-20.67,-0.1399999999999999,0.8461538461538461
덕산테코피아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.31,-0.1999999999999999,0.8800259403372244
롯데정밀화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-5.02,-0.1399999999999999,0.9371428571428572
미래아이앤지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.4,0.3999999999999999,0.8553846153846154
미래에셋생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.53,0.28,0.5685185185185185
상아프론테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.31,-0.1999999999999999,0.8561643835616438
세아제강지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-50.75,-0.1399999999999999,0.9247648902821316
수산아이앤티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-44.15,0.4599999999999999,0.6256880733944954
신원종합개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.35,0.4599999999999999,0.5993421052631579
신성델타테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.75,0.4599999999999999,0.8873015873015873
아이씨티케이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.48,0.3999999999999999,0.8096446700507615
아이에스티이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-27.64,0.3999999999999999,0.7857142857142857
아세아시멘트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.7,-0.1999999999999999,0.8269230769230769
아이티센엔텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.88,0.4599999999999999,0.9373088685015292
어보브반도체,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.29,0.3999999999999999,0.7822822822822822
오리엔탈정공,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-23.42,-0.1399999999999999,0.7982456140350878
오성첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.87,-0.1999999999999999,0.875968992248062
우리기술투자,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-29.32,-0.1399999999999999,0.8444881889763779
위메이드맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.37,0.3399999999999998,0.9163822525597268
전진건설로봇,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.03,0.3399999999999998,0.827433628318584
제이아이테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.88,0.3999999999999999,0.7644628099173554
종근당홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.75,-0.1999999999999999,0.9214285714285716
중앙에너비스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.38,0.5799999999999998,0.4922077922077922
초록뱀미디어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-36.59,0.4599999999999999,0.8087719298245614
케이쓰리아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.28,0.4599999999999999,0.5113207547169811
칩스앤미디어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.11,0.4599999999999999,0.8436692506459949
카카오게임즈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.54,-0.1999999999999999,0.8885416666666667
코데즈컴바인,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.75,0.3999999999999999,0.8410852713178295
코스모신소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-4.66,-0.1399999999999999,0.8876651982378855
코아스템켐온,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.24,0.6399999999999999,0.9400958466453674
코아시아씨엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.33,0.28,0.777027027027027
코오롱인더우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.61,0.2199999999999999,0.8641304347826086
티사이언티픽,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-43.08,0.3999999999999999,0.7631578947368421
티케이케미칼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.43,-0.1399999999999999,0.92
파크시스템스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.34,0.5199999999999998,0.9106382978723404
팜젠사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.4,0.28,0.7666666666666667
하이록코리아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.63,-0.1999999999999999,0.8387096774193549
한국자산신탁,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-4.7,-0.1399999999999999,0.8782051282051282
한국전자인증,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.79,0.3999999999999999,0.8378378378378379
한국정보인증,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-25.22,0.3999999999999999,0.8465608465608466
한미사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.35,0.5199999999999998,0.8181818181818181
한솔테크닉스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.35,-0.1999999999999999,0.8614457831325302
한중엔시에스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.05,-0.1399999999999999,0.8544303797468354
한화손해보험,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.1,0.28,0.8671328671328671
헥토파이낸셜,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.79,0.3399999999999998,0.8896204492641363
지앤비에스 에코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-21.4,0.5799999999999998,0.8571428571428572
고바이오랩,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.21,0.28,0.2252066115702479
금호타이어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.95,0.3399999999999998,0.8660714285714286
기산텔레콤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.17,0.4599999999999999,0.838855421686747
까뮤이앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.37,0.3999999999999999,0.6111888111888111
나라엠앤디,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.85,0.4599999999999999,0.8493150684931507
네패스아크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.97,-0.1999999999999999,0.8141153081510935
넥센타이어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.11,0.5199999999999998,0.8405172413793104
넥슨게임즈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-11.85,-0.1399999999999999,0.8125
녹십자웰빙,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.88,0.5199999999999998,0.4378378378378378
대성하이텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.71,0.28,0.8452012383900929
