ticker,strategy,score,stage,themes,priority,regime,dev_bb_pct,trend_strength,momentum
대성산업,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,23.36,-0.0799999999999999,0.8567708333333334
신도리코,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,17.49,-0.0799999999999999,0.9777777777777776
일신방직,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,15.63,-0.0799999999999999,0.8954248366013072
파두,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,52.79,-0.02,1.0
JB금융지주,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,2.06,-0.0799999999999999,0.8865030674846626
SG세계물산,Early Breakout (Transition),85,Early Breakout,[],HIGH,Transition,22.76,-0.0799999999999999,0.9322033898305084
SGC에너지,Early Breakout (Transition),83,Early Breakout,[],HIGH,Transition,8.45,-0.0799999999999999,0.9489247311827956
이화산업,Early Breakout (Transition),81,Early Breakout,[],HIGH,Transition,6.97,-0.0199999999999999,0.9
아주IB투자,Super Trend (Bull Quiet),79,Super Trend,[],HIGH,Bull Quiet,30.68,0.5199999999999998,0.8564213564213564
미래에셋벤처투자,Super Trend (Bull Quiet),78,Super Trend,[],HIGH,Bull Quiet,49.79,0.3999999999999999,0.8662978331028124
대모,Early Breakout (Transition),78,Early Breakout,[],HIGH,Transition,3.82,-0.0799999999999999,0.8453815261044177
한국알콜,Early Breakout (Transition),77,Early Breakout,[],HIGH,Transition,2.73,-0.0199999999999999,0.8701550387596899
영원무역,Early Breakout (Transition),75,Early Breakout,[],HIGH,Transition,0.25,-0.0199999999999999,0.80306905370844
하나금융지주,Super Trend (Bull Quiet),74,Super Trend,[],HIGH,Bull Quiet,4.3,0.76,0.8941368078175895
SK,Super Trend (Bull Quiet),74,Super Trend,[],HIGH,Bull Quiet,4.27,0.5799999999999998,0.8122605363984674
대한전선,Super Trend (Bull Quiet),73,Super Trend,[],HIGH,Bull Quiet,12.03,0.5199999999999998,0.8250620347394542
한화시스템,Super Trend (Bull Quiet),72,Super Trend,[],HIGH,Bull Quiet,31.89,0.3999999999999999,0.8391608391608392
신한지주,Super Trend (Bull Quiet),71,Super Trend,[],HIGH,Bull Quiet,1.32,0.5799999999999998,0.8629343629343629
BYC,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,14.88,0.5799999999999998,0.925925925925926
롯데에너지머티리얼즈,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,21.45,0.3999999999999999,0.8525815217391305
알에스오토메이션,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,24.47,0.5199999999999998,0.8179675222629649
포스코인터내셔널,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,10.81,0.5799999999999998,0.8663366336633663
미래에셋증권우,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,19.48,0.3999999999999999,0.8068524096385542
에이프릴바이오,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,16.84,0.3999999999999999,0.9224719101123596
에이플러스에셋,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,19.74,0.6399999999999999,0.8881909547738693
주성엔지니어링,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,11.78,0.3999999999999999,0.8826086956521739
코오롱생명과학,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,19.36,0.6399999999999999,0.9016620498614958
바이오스마트,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,29.05,0.5199999999999998,0.8514705882352941
아이로보틱스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,64.23,0.5799999999999998,0.8595988538681948
아이에스동서,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,10.21,0.5799999999999998,0.8571428571428572
에이치엠넥스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,27.72,0.4599999999999999,0.3770343580470162
엘앤씨바이오,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,15.27,0.4599999999999999,0.8948717948717949
와이투솔루션,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,28.14,0.5199999999999998,0.9080118694362018
육일씨엔에쓰,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,27.92,0.3999999999999999,0.8202247191011236
제이에스링크,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,18.5,0.4599999999999999,0.8709887250650477
지엠비코리아,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,16.04,0.6399999999999999,0.8561452513966481
코오롱티슈진,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,16.13,0.5199999999999998,0.8790983606557377
한화갤러리아,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,26.91,0.4599999999999999,0.7364760432766615
골드앤에스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,35.36,0.3999999999999999,0.9003115264797508
나래나노텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,18.81,0.4599999999999999,0.9011627906976744
까뮤이앤씨,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,15.45,0.5199999999999998,0.9733542319749215
동진쎄미켐,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,10.45,0.4599999999999999,0.8443708609271523
메디포스트,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,17.41,0.5199999999999998,0.8957957957957958
삼양엔씨켐,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,40.24,0.6399999999999999,0.9495412844036696
삼표시멘트,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,150.16,0.5199999999999998,0.9697526737967914
선익시스템,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,33.11,0.6399999999999999,0.9013360739979444
세아홀딩스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,10.11,0.3999999999999999,0.5370913190529876
시지메드텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,43.62,0.6399999999999999,0.947429906542056
에스엠코어,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,20.68,0.4599999999999999,0.8456852791878172
원바이오젠,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,16.14,0.5199999999999998,0.9230769230769232
이지바이오,Super Trend (Bull Quiet),70,Super Trend,[],HIGH,Bull Quiet,10.71,0.6399999999999999,0.9152542372881356
