date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,0.3955081414969864,15,40,0.1437687908899858,True
2025-02-11,0.4607922206262731,15,39,0.1469691740043384,True
2025-02-18,0.6445803033008557,15,41,0.1221391748998378,True
2025-02-25,0.5828051469354822,15,37,0.129377123154501,True
2025-03-05,0.4161095176660336,15,37,0.0819489371713357,True
2025-03-12,0.3337988238028692,15,34,0.0945071920614252,True
2025-03-19,0.2769882326849553,15,28,0.1023605572181087,True
2025-03-26,0.3004151614846292,15,37,0.0769474816766415,True
2025-04-02,0.4105492514261565,15,52,0.1261184844111079,True
2025-04-09,-3.0030891435020106e-17,15,52,0.2007465207693325,False
2025-04-16,2.2979780301568207e-15,15,77,0.3853485614506973,False
2025-04-23,0.2779415388944166,15,77,0.3735081945476027,True
2025-04-30,0.2901496403336078,15,72,0.3460939702581916,True
2025-05-12,0.6387341603948301,15,59,0.2660505010328972,True
2025-05-19,0.243380307242169,15,41,0.0043116495572861,True
2025-05-26,0.2899158647603039,15,32,0.0298733096151044,True
2025-06-02,0.3946014355551058,15,36,0.0646423756122496,True
2025-06-11,0.5026940200638581,15,43,0.1311351507465243,True
2025-06-18,0.7571959131264878,15,46,0.1121833293642526,True
2025-06-25,0.9411758342571585,15,47,0.1645746207993344,True
2025-07-02,0.8258362221459489,15,42,0.1365606179542097,True
2025-07-09,0.1887856892825355,15,34,0.143428192864955,True
2025-07-16,0.5510404275437125,15,45,0.1629466065634554,True
2025-07-23,0.4493996222093773,15,39,0.1157281985668472,True
2025-07-30,0.9980549359018748,15,49,0.1353656599329233,True
2025-08-06,0.3494111797888246,15,45,0.2048184465388648,True
2025-08-13,0.2453482815610819,15,50,0.2326908008272912,True
2025-08-21,0.3208857890799531,15,52,0.2017676885599442,True
2025-08-28,0.6463107973194923,15,53,0.1689097769906501,True
2025-09-04,0.6043304722904471,15,38,0.1011020006321955,True
2025-09-11,0.7202110838032313,15,41,0.1420797960400875,True
2025-09-18,0.221304335682499,15,35,0.1515306880733547,True
2025-09-25,0.5981493707498503,15,38,0.1317241228657735,True
2025-10-02,0.3383674335445428,15,33,0.1034704251577764,True
2025-10-16,0.6118800320014013,15,45,0.1553847111333646,True
2025-10-23,0.2163084200626594,15,45,0.1641681702097088,True
2025-10-30,0.53210958487996,15,55,0.1896437868252466,True
2025-11-06,0.2760771125544426,15,43,0.1584024626296208,True
2025-11-13,0.2079628888972543,15,47,0.2253972707180006,True
2025-11-20,0.5666969420690497,15,57,0.2669153211810176,True
2025-11-27,0.2620526921539348,15,56,0.2886605488411354,True
2025-12-04,0.6477372596501854,15,67,0.3456366499469905,True
2025-12-11,0.5368491943657865,15,45,0.2122333298586383,True
2025-12-18,0.2264592111136986,15,30,0.1583081569837166,True
2025-12-26,0.1720852982347617,15,35,0.1751260705424923,True
2026-01-06,0.4156768892657333,15,36,0.115201493621475,True
2026-01-13,0.4998278354647325,15,44,0.1371870133675284,True
2026-01-20,0.2568480522079101,15,41,0.072367642707781,True
2026-01-27,0.3197779206543495,15,35,0.1231293736312079,True
2026-02-03,1.0135894656616433e-18,15,43,0.2188345745628883,False
2026-02-10,0.2106563057413076,15,40,0.1612747201584363,True
