ticker,strategy,score,stage,themes,priority
남광토건,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
남해화학,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
네오펙트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
노랑풍선,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
노바렉스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
다보링크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대동스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대한제분,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동국산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동국제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동방선기,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동부건설,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동아지질,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동양생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동인기연,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디티앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데렌탈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
마녀공장,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
리드코프,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
메가엠디,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
메쎄이상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메타케어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
부광약품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
빛샘전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼보판지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼성증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼일제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼정펄프,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼호개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
성우전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
세아제강,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
시노펙스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신라섬유,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신일전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
씨싸이트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이디피,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이디스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
알파녹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
애경산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에스와이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에어부산,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에이피알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에이비온,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔에프씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스큐어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
온타이드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
옵트론텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이엔텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
웨이버스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
유비케어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유에스티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유아이엘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이건산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
젝시믹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제주항공,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진흥기업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
컬러레이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
케이씨텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코리안리,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
코오롱우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
티에프이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
토니모리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
특수건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하이텍팜,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한국내화,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한국석유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국콜마,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한화비전,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한일화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한화생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대해상,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
호텔신라,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
홈캐스트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
흥구석유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥국화재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네이블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
네패스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥센우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
넥써쓰,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디어유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
링크드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
민테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
모헨즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
바른손,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
빙그레,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
쇼박스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아스타,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
앤씨앤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에스원,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔투텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
엠투엔,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
예스티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이노션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
지씨셀,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
파세코,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
휴니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
농심,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대웅,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼일,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
성우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
서한,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
선광,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
솔본,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
우성,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
웹젠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유신,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
전방,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제닉,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하림,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
혜인,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
DL우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
DN오토모티브,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
ESR켄달스퀘어리츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
EG,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
GS피앤엘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KCC글라스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KG모빌리티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KG이니시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KG케미칼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KG스틸,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KT밀리의서재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KT지니뮤직,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
LK삼양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LX홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LX세미콘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NE능률,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NEW,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NHN,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NICE인프라,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
PI첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SBI인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SGC E&C,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SHD,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
TP,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
