theme,n_stocks,current_fiedler,historical_fiedler,fiedler_change,pct_change,current_date
탄소나노튜브(CNT),6,0.8772674667524542,0.4748991640894618,0.40236830266299234,84.727102738634,2025-11-06
통신,5,0.6603618096907885,0.2636824004482805,0.396679409242508,150.43833360441283,2025-11-06
웹툰,18,1.0838216855393688,0.7072812458534476,0.3765404396859211,53.237724298990145,2025-11-06
전기차(충전소/충전기),35,1.8227413927120044,1.4522392764837029,0.37050211622830154,25.512470446701858,2025-11-06
남-북-러 가스관사업,19,1.249226704922464,0.8920681215739232,0.35715858334854067,40.03714231132784,2025-11-06
슈퍼박테리아,10,0.7247626432323021,0.37364092398516613,0.351121719247136,93.97303579654883,2025-11-06
페라이트,16,0.5979421258524164,0.24761404891332006,0.3503280769390963,141.4815025547005,2025-11-06
폴더블폰,31,1.7505692431688011,1.4031513361036974,0.3474179070651038,24.75983153961295,2025-11-07
갤럭시 부품주,41,1.9799048353873672,1.642450195324291,0.33745464006307624,20.54580656532164,2025-11-07
호텔/리조트,18,1.342012999272804,1.014356951548951,0.32765604772385304,32.301848695719315,2025-11-06
스마트홈(홈네트워크),27,1.5541860297924246,1.2335635418601218,0.32062248793230275,25.99156647000348,2025-11-07
4대강 복원,8,0.790937648086933,0.4756584248634887,0.3152792232234443,66.28269504822241,2025-11-06
2차전지,159,3.827402321326133,3.5219219458812745,0.3054803754448585,8.673683861793238,2025-11-06
게임,35,1.6304109575756591,1.3441857231932846,0.28622523438237457,21.293577921837322,2025-11-06
태양광에너지,56,1.4664277018936038,1.188483856657345,0.2779438452362588,23.38642158909808,2025-11-06
GTX(수도권 광역급행철도),29,1.6428987670807622,1.3758019941422217,0.2670967729385405,19.41389633651961,2025-11-06
창투사,21,1.415262324912518,1.1540294291054989,0.26123289580701914,22.636588740159226,2025-11-06
음성인식,14,0.6116276999448179,0.3549516621563445,0.2566760377884734,72.31295558081261,2025-11-06
마이코플라스마 폐렴,13,0.7040723785292664,0.4488432181807309,0.2552291603485355,56.86376668072215,2025-11-06
반도체 장비,97,4.980962840506287,4.725804838297953,0.25515800220833373,5.399249671516937,2025-11-06
윤활유,8,0.7098452708959889,0.46230797901497134,0.24753729188101758,53.54380696790901,2025-11-06
영상콘텐츠,37,1.281680383261724,1.0417693486636828,0.2399110345980413,23.02918922559819,2025-11-06
건설 중소형,32,1.7292386205448516,1.5024052911096495,0.22683332943520207,15.098011886504144,2025-11-06
제습기,9,0.9393665135142872,0.7338989925167042,0.20546752099758303,27.996702964939196,2025-11-07
백화점,7,0.6177427260903062,0.4123236654933848,0.20541906059692144,49.81985701720949,2025-11-06
SI(시스템통합),35,1.510190614353899,1.3113217825947685,0.1988688317591305,15.165524922923208,2025-11-06
mRNA(메신저 리보핵산),16,0.7769246313481205,0.5799600780284451,0.19696455331967544,33.961743365034685,2025-11-06
광고,26,1.0552492924137489,0.8731781140478251,0.1820711783659238,20.85155083902521,2025-11-06
방위산업/전쟁 및 테러,59,1.8691925221128365,1.6883436524967497,0.18084886961608682,10.711614862806195,2025-11-06
생명보험,7,0.7501166841053426,0.5769743664257114,0.17314231767963117,30.008667239799152,2025-11-06
비료,10,0.7555709388968606,0.587983479144816,0.1675874597520446,28.502069479195185,2025-11-06
코로나19(진단키트),47,1.1268798254588397,0.9599363045463951,0.16694352091244458,17.39110398489736,2025-11-06
공작기계,14,0.6002638635359484,0.44252315815114646,0.15774070538480195,35.64575152266374,2025-11-06
키오스크(KIOSK),13,0.5807430734042639,0.42463365322001717,0.15610942018424673,36.763317980207546,2025-11-06
日제품 불매운동(수혜),20,0.8962538276214802,0.7408643126238477,0.15538951499763254,20.974085584889963,2025-11-06
제약업체,96,4.409372391298176,4.254903013637517,0.15446937766065894,3.6303853969306585,2025-11-06
리튬,26,0.8478263096328597,0.7012921754178562,0.1465341342150035,20.894876536686436,2025-11-06
아프리카 돼지열병(ASF),33,1.4978815935440315,1.3659510089811013,0.13193058456293016,9.658515107459136,2025-11-06
화학섬유,10,0.6490869073722005,0.5188010285662381,0.13028587880596243,25.112879819460137,2025-11-06
모바일게임(스마트폰),41,1.7382438458092118,1.633299309868428,0.10494453594078368,6.425309513492514,2025-11-06
철강 중소형,42,1.874574341031563,1.7737694890199611,0.10080485201160183,5.683086366949422,2025-11-06
보안주(물리),21,0.5840266356694974,0.4948759270985694,0.089150708570928,18.014759597140586,2025-11-06
철도,47,2.226951233766392,2.149109805774117,0.07784142799227523,3.622031214186214,2025-11-06
블록체인,25,1.156937904365779,1.082483821526817,0.07445408283896193,6.878078116118748,2025-11-06
모바일솔루션(스마트폰),24,0.9372086311063598,0.8630029147748457,0.07420571633151407,8.598547590175182,2025-11-06
제대혈,6,0.5493810273688665,0.48285829176380674,0.06652273560505978,13.776865125803786,2025-11-06
양자암호/양자컴퓨팅,29,1.1890828363116013,1.144171223460349,0.044911612851252336,3.925252788251822,2025-11-06
전력설비,35,1.5155400890064343,1.4750218477829984,0.04051824122343595,2.7469587168716223,2025-11-06
자원개발,16,0.5762611248477628,0.5404701644628979,0.035790960384864956,6.622189852132333,2025-11-06
엔터테인먼트,33,0.9469726402940466,0.9145798943590322,0.0323927459350144,3.5418169735424057,2025-11-06
5G(5세대 이동통신),59,2.5662162224349623,2.5348462469200035,0.03136997551495879,1.237549439263832,2025-11-07
전자결제(전자화폐),15,0.7151228573446418,0.7060857275101252,0.009037129834516544,1.2798913053212724,2025-11-06
