theme,n_stocks,current_fiedler,historical_fiedler,fiedler_change,pct_change,current_date
日제품 불매운동(수혜),20,1.3553369403410294,0.7751783263324193,0.58015861400861,74.84195498002364,2026-01-20
우주항공산업(누리호/인공위성 등),36,2.925351773546235,2.391536252924307,0.5338155206219279,22.321029838840722,2026-01-13
풍력에너지,41,2.3833120157540812,1.8953979194907602,0.48791409626332105,25.74204029908452,2026-01-20
화장품,104,4.161962639554793,3.6785837967553134,0.4833788427994796,13.140351545772667,2026-01-13
OLED(유기 발광 다이오드),89,3.081202618273448,2.6072105498783724,0.4739920683950758,18.18004565903539,2026-01-14
종합 물류,19,1.2078804509568932,0.74352447301962,0.46435597793727323,62.45335490456948,2026-01-20
치매,59,2.737949468352922,2.2750186068289846,0.4629308615239376,20.348442871383362,2026-01-20
전력저장장치(ESS),53,2.7301810755062847,2.2999387629678556,0.43024231253842915,18.706685563368726,2026-01-13
LNG(액화천연가스),30,1.6868420550590815,1.266411587347876,0.4204304677112054,33.19856450395187,2026-01-19
통신,5,0.7004252723071538,0.2927989331802649,0.4076263391268889,139.21715311576264,2026-01-20
자율주행차,64,2.9200035689168384,2.5222591863351957,0.3977443825816427,15.769369965485556,2026-01-21
가상현실(VR),34,1.7806770275712396,1.3843215297622324,0.39635549780900714,28.63175131554041,2026-01-14
아프리카 돼지열병(ASF),33,1.7400097553650427,1.3456603744064437,0.39434938095859895,29.30526813888996,2026-01-20
셰일가스(Shale Gas),14,1.129333002002464,0.7546112228956002,0.37472177910686366,49.657594233621154,2026-01-20
블록체인,25,1.5007779341213732,1.1261677540699078,0.3746101800514654,33.26415435867747,2026-01-13
뉴로모픽 반도체,7,1.0477825307288342,0.6778911410648063,0.3698913896640279,54.56501306139157,2026-01-21
리비안(RIVIAN),24,1.4318079849377732,1.084237818762811,0.34757016617496217,32.05663556096607,2026-01-20
보안주(정보),53,1.514632764530096,1.1875807969174639,0.3270519676126322,27.53934456177992,2026-01-13
보톡스(보툴리눔톡신),14,0.9060050819907082,0.6011836856271653,0.3048213963635429,50.703537645993826,2026-01-20
카지노,6,0.7709174933011232,0.46630747759461977,0.3046100157065035,65.3238539681565,2026-01-20
스마트팩토리(스마트공장),42,2.0251247630860814,1.7293409887616638,0.2957837743244176,17.10384338581026,2026-01-14
리모델링/인테리어,25,1.1645024255591037,0.869563825426074,0.29493860013302964,33.917993309865885,2026-01-13
DMZ 평화공원,19,0.9154799366480673,0.6318282630630467,0.2836516735850205,44.89379316618454,2026-01-20
"백신/진단시약/방역(신종플루, AI 등)",49,2.218570459821228,1.9408493491522465,0.2777211106689814,14.309256449517251,2026-01-20
농업,25,1.3731470440379794,1.1020582914126893,0.2710887526252901,24.598404162250898,2026-01-13
SI(시스템통합),35,1.6170997141704693,1.3508013591097787,0.26629835506069055,19.714101800740686,2026-01-13
웹툰,18,1.0355071689597246,0.7855211616155882,0.24998600734413645,31.82422314759644,2026-01-20
지능형로봇/인공지능(AI),66,3.085982349812703,2.8390421676943616,0.24694018211834123,8.69801036871833,2026-01-15
휴대폰부품,51,2.614065775935144,2.3735282329615277,0.2405375429736165,10.13417660819185,2026-01-13
2차전지(소재/부품),89,2.3940244266785378,2.1706373649345516,0.22338706174398615,10.291311913849858,2026-01-14
보안주(물리),20,0.7074250562268481,0.4853161256370803,0.22210893058976783,45.76582537788184,2026-01-13
바이오인식(생체인식),20,1.0401191801689331,0.8188313993702494,0.22128778079868372,27.024828428522984,2026-01-13
비만치료제,40,1.822813807340619,1.6226849921589912,0.20012881518162784,12.33318950681582,2026-01-13
정유,4,1.292509737354974,1.100412116190858,0.1920976211641161,17.45687986688782,2026-01-20
스마트그리드(지능형전력망),22,1.1158310609783992,0.9345177791077371,0.1813132818706621,19.401801220280383,2026-01-20
전력설비,37,1.9289967964705643,1.7486315231543776,0.18036527331618668,10.314652968786904,2026-01-16
니켈,16,0.7040676946188965,0.5381869168699057,0.1658807777489908,30.822149805081317,2026-01-20
국내 상장 중국기업,13,0.6431571007878287,0.48692476473385676,0.15623233605397197,32.08551861997929,2026-01-20
초전도체,18,0.8927136669333503,0.742529117589939,0.1501845493434113,20.226082154309612,2026-01-20
제약업체,99,4.462720689364614,4.313430890625757,0.14928979873885773,3.4610453377914214,2026-01-13
스마트폰,70,3.179276511539362,3.0353833119651,0.14389319957426228,4.74052812397872,2026-01-14
쿠팡(coupang),23,0.8946092726220591,0.7513312830050874,0.1432779896169717,19.069882069052824,2026-01-13
철강 중소형,43,1.92785952391373,1.791737007701677,0.13612251621205296,7.597237520179482,2026-01-20
영상콘텐츠,38,1.5658220758639714,1.4407686361214902,0.12505343974248118,8.67963367658541,2026-01-20
AI 챗봇(챗GPT 등),30,0.8927549729896145,0.7678162380431118,0.12493873494650265,16.271957892545576,2026-01-13
줄기세포,22,0.7707049279470606,0.6553644937419087,0.11534043420515183,17.599432881478993,2026-01-20
갤럭시 부품주,42,1.847244100070105,1.7374148964820044,0.10982920358810055,6.32141486817499,2026-01-14
원격진료/비대면진료(U-Healthcare),24,0.684943082288084,0.5763003424482115,0.10864273983987249,18.851756946445946,2026-01-13
사물인터넷,35,1.5824927099996329,1.4774238026024613,0.10506890739717156,7.111629527837183,2026-01-15
유전자 치료제/분석,46,1.9294524859738047,1.8374165643963196,0.09203592157748508,5.0089850805129394,2026-01-13
남북경협,29,1.3425146906064689,1.253104892580141,0.08940979802632798,7.13506096382988,2026-01-13
황사/미세먼지,28,1.3169100008669279,1.2325602963896225,0.08434970447730539,6.8434546143000015,2026-01-20
사료,20,0.8610258776395775,0.7831972235976058,0.0778286540419717,9.937299532864383,2026-01-20
기업인수목적회사(SPAC),62,3.122953731300023,3.048784228008323,0.07416950329170025,2.4327567234941028,2026-01-20
자원개발,16,0.5696297586192824,0.5042814925621136,0.06534826605716881,12.958688157511492,2026-01-20
코로나19(치료제/백신 개발 등),33,1.3111195898407584,1.2496591955049954,0.061460394335763,4.918172455084961,2026-01-20
치아 치료(임플란트 등),16,0.5031277825213509,0.45201876011109,0.05110902241026094,11.306836556451811,2026-01-20
엠폭스(원숭이두창),22,0.8115792481588652,0.7684114907325469,0.04316775742631829,5.617791762219137,2026-01-20
탈모 치료,29,0.9936088079772989,0.9665556893212781,0.02705311865602078,2.7989198092680683,2026-01-20
가상화폐(비트코인 등),31,1.3273921902587629,1.3010240413950762,0.026368148863686658,2.0267226449875846,2026-01-13
삼성페이,28,1.2330097918186729,1.209300722934878,0.02370906888379487,1.9605602174994834,2026-01-21
편의점,7,0.9166548122629303,0.9103349705331426,0.006319841729787723,0.6942325555269478,2026-01-20
