Theme,Tier,Bull_Pct,Bear_Pct,Trend,Fiedler,Fiedler_Change,Stocks,Large_Cap_Bull,Large_Cap_Count,Status
조선,1,100.0,0.0,0.48249999999999993,2.0483075898087417,1.3029430464384395,8,100.0,1,BUY NOW
정유,1,100.0,0.0,0.4449999999999999,1.136946175924421,0.0287472474746359,4,0.0,0,BUY NOW
냉각시스템(액침냉각 등),1,83.33333333333333,8.333333333333334,0.23499999999999996,1.2181863218643547,0.0955750026653028,12,100.0,1,BUY NOW
2차전지(생산),1,80.0,0.0,0.3879999999999999,1.981770129286344,0.7093756614972488,5,100.0,1,BUY NOW
유리 기판,1,68.42105263157895,10.526315789473685,0.18631578947368413,1.4918935653556318,0.0510332002353624,19,0.0,0,BUY NOW
뉴로모픽 반도체,1,66.66666666666667,33.333333333333336,0.19666666666666655,1.2828599381683743,0.6155424958324337,6,100.0,1,BUY NOW
전력저장장치(ESS),1,65.95744680851064,23.404255319148938,0.14553191489361697,2.7301810755062847,0.4170365647820424,47,100.0,1,BUY NOW
