date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,1.4458585105617825e-94,11,28,0.22933399174318853,False
2025-02-11,0.5435841635414939,11,24,0.14290470813461753,True
2025-02-18,1.5340917079055395e-92,11,18,0.13648565773360896,False
2025-02-25,0.2571721423859685,11,19,0.11910947152720931,True
2025-03-05,0.2939249837180898,11,26,0.11416631770137968,True
2025-03-12,0.5437641165663502,11,23,0.11744347108158011,True
2025-03-19,0.39864850304585475,11,25,0.1358931147399539,True
2025-03-26,0.22557968064110837,11,20,0.1263180383377853,True
2025-04-02,0.2529716364733816,11,26,0.18476681133036132,True
2025-04-09,0.33766308587131666,11,33,0.3111327403166403,True
2025-04-16,1.2676930866447396,11,40,0.41668494991874705,True
2025-04-23,1.9764530975473955,11,45,0.47409564690310335,True
2025-04-30,1.4807307114007642,11,44,0.43280460264509446,True
2025-05-12,2.1065000811541616e-16,11,26,0.22583791441930656,False
2025-05-19,0.29664402748780616,11,21,0.15453596790258067,True
2025-05-26,0.2716342048812044,11,20,0.11584813774695636,True
2025-06-02,0.11768943780700483,11,14,0.10382842764138685,True
2025-06-11,0.13902216041906346,11,18,0.10650156230747833,True
2025-06-18,0.17257955842758507,11,17,0.1015721343698349,True
2025-06-25,7.899375304309212e-17,11,19,0.17804088516020314,False
2025-07-02,0.17385865484013222,11,21,0.20082488908814966,True
2025-07-09,0.4635373818207922,11,28,0.25702712535024075,True
2025-07-16,0.5270056345323255,11,30,0.2768581810662283,True
2025-07-23,0.23844132391952663,11,31,0.28158378422684843,True
2025-07-30,0.19056433041183593,11,30,0.27341836213432014,True
2025-08-06,0.2895725423290175,11,37,0.36760912170854576,True
2025-08-13,8.777083868201238e-18,11,33,0.3272630541353338,False
2025-08-21,0.30670471931047016,11,40,0.3733744600306455,True
2025-08-28,0.6738499980093947,11,41,0.3517848273014827,True
2025-09-04,0.4415963961643582,11,28,0.24283946120245042,True
2025-09-11,0.24245202709974475,11,25,0.23975347120517393,True
2025-09-18,0.5757968216738877,11,23,0.09284783071430444,True
2025-09-25,0.7885709435622319,11,25,0.13464707127313855,True
2025-10-02,1.9176146348819244e-93,11,18,0.10287850335027338,False
2025-10-16,2.755234909125381e-94,11,16,0.14278973330139613,False
2025-10-23,2.3970182936024055e-94,11,16,0.1693066060675812,False
2025-10-30,0.34864424064411303,11,21,0.18355726313613177,True
2025-11-06,0.31645226375749574,11,25,0.2287997685132295,True
2025-11-13,0.5006718996259819,11,30,0.230095653993825,True
2025-11-20,0.4135863258025917,11,28,0.22425315014965388,True
2025-11-27,0.11355724772696284,11,27,0.23992944466355753,True
2025-12-04,2.1942709178597212e-17,11,27,0.2726963537821574,False
2025-12-11,0.5288341238466533,11,36,0.32601504094204453,True
2025-12-18,0.39244111124326836,11,24,0.23265731565276854,True
2025-12-26,0.13501737979644698,11,18,0.18571522958274186,True
2026-01-06,0.11926297888786004,11,17,0.15832927186307866,True
2026-01-13,0.07174718358492722,11,17,0.1724091586508394,True
2026-01-20,0.28268912479419855,11,23,0.2302392176779296,True
2026-01-27,0.6962332457574646,11,32,0.35173270703821397,True
2026-02-03,2.2820417512269206e-16,11,38,0.4112655367852588,False
