date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,0.4251746908725273,9,18,0.208342926920944,True
2025-02-11,0.5253727269483,9,19,0.2438647723736104,True
2025-02-18,0.2653866075302765,9,17,0.2393919414342744,True
2025-02-25,0.5396799785676858,9,19,0.2501204971500532,True
2025-03-05,0.7671788012745969,9,20,0.1879046217289257,True
2025-03-12,0.2646104823705832,9,14,0.0598933636279597,True
2025-03-19,0.0743032831346868,9,11,0.0668373678544369,True
2025-03-26,1.5735932265943438e-17,9,9,0.0767736303441692,False
2025-04-02,0.756423699491354,9,28,0.373127124363316,True
2025-04-09,3.9680880231742823,9,36,0.5796785995889299,True
2025-04-16,4.769321462179855,9,36,0.6599022193073681,True
2025-04-23,4.708037662985681,9,36,0.6679321155057346,True
2025-04-30,4.119992852249149,9,36,0.6194310490229517,True
2025-05-12,1.2619727356439483,9,27,0.3680524538415496,True
2025-05-19,0.3170928020761984,9,16,-0.0243846716745821,True
2025-05-26,2.647136721082016e-93,9,11,0.0228211067390723,False
2025-06-02,0.1196479871574753,9,13,0.0960107153979621,True
2025-06-11,1.962615573357489e-17,9,12,0.1142140153572901,False
2025-06-18,0.276474566539153,9,20,0.1879838900056712,True
2025-06-25,0.375326213073716,9,19,0.2531914963787999,True
2025-07-02,0.2729954690993216,9,19,0.3005470153047618,True
2025-07-09,0.8017209133215684,9,23,0.3372596184445332,True
2025-07-16,0.179103181518217,9,22,0.3746111499213637,True
2025-07-23,0.1187773111641979,9,23,0.3719599292765884,True
2025-07-30,0.2766065531224891,9,22,0.3425486416886015,True
2025-08-06,0.3543367795499974,9,28,0.4138300489556427,True
2025-08-13,0.3855362431678873,9,26,0.3889233886595112,True
2025-08-21,0.4521932756236262,9,28,0.3996275086581066,True
2025-08-28,0.2818545745429309,9,25,0.365621628256972,True
2025-09-04,1.2985427027606076e-93,9,14,0.1318492902973713,False
2025-09-11,2.2627291992717514e-77,9,10,0.1267131225018782,False
2025-09-18,0.5889369481255976,9,18,0.2801078039972445,True
2025-09-25,0.5435907167890413,9,23,0.3281497400436122,True
2025-10-02,0.2647894536847517,9,21,0.3141474270120709,True
2025-10-16,0.3228157673724553,9,22,0.2943292326810978,True
2025-10-23,1.1145784587992589,9,24,0.2582332426709204,True
2025-10-30,0.3080883539382616,9,18,0.2312056624422692,True
2025-11-06,0.3377310471912692,9,15,0.2110058566979568,True
2025-11-13,1.5214402577655748,9,29,0.3543572080688321,True
2025-11-20,0.6581036420236986,9,26,0.3777633862867726,True
2025-11-27,1.297922176478495,9,29,0.4213942315923746,True
2025-12-04,1.4528171839279267,9,29,0.4533192605812609,True
2025-12-11,6.154122228853486e-95,9,23,0.3503937401403542,False
2025-12-18,0.5843784385806099,9,23,0.3134345427686489,True
2025-12-26,0.5050159998425182,9,19,0.2331000213993225,True
2026-01-06,0.6397996961132202,9,17,0.1983696205173388,True
2026-01-13,0.2221624241323288,9,18,0.2527358514900921,True
2026-01-20,0.2671843772678176,9,20,0.2849487537774242,True
2026-01-27,1.4211730756032064,9,28,0.3992186534863285,True
2026-02-03,1.4867934085133008,9,26,0.3584647701941399,True
