theme,n_stocks,current_fiedler,fiedler_change,pct_change
지주사,157,9.924447526677104,1.7970250112362365,22.11063849359575
2차전지,162,6.451566464707704,1.9336720020562854,42.80029155265992
자동차부품,162,6.40931675914454,-1.3254193956567066,-17.135935462180804
의료기기,94,5.130011504350085,1.8769278676957102,57.696883244785916
전기차,116,4.533892397296563,0.6235504725241623,15.946187942642783
제약업체,99,4.462720689364614,0.1737351979293731,4.050729438845347
코리아 밸류업 지수(Korea Value-up Index),118,4.317392094613759,-1.9306041416753974,-30.899572737611507
화장품,104,4.161962639554793,0.5171075212153551,14.187327189316223
원자력발전,60,4.050183223582385,1.3553358082218971,50.29360105869277
코로나19(진단/치료제/백신 개발 등),83,3.6333487862404046,1.5341095440805859,73.0793095551227
로봇(산업용/협동로봇 등),67,3.6198465510803635,1.0646874638050856,41.66814775280497
밸류업(25년 기업가치 제고계획 발표),99,3.5879945541810763,-1.2977914627276181,-26.562593167941255
방위산업/전쟁 및 테러,61,3.4480049852588,1.4814481877028636,75.33208242670781
반도체 장비,100,3.417472941705509,-1.2289875137442863,-26.449972522693415
5G(5세대 이동통신),59,3.3814737872327223,0.8234209662242882,32.18936526493146
은행,11,3.181221949308978,1.9683127737016983,162.28031028920225
스마트폰,70,3.1792765115393626,0.14870317030964264,4.906766923822511
지능형로봇/인공지능(AI),66,3.085982349812703,0.24760848189847362,8.723603493447746
OLED(유기 발광 다이오드),89,3.081202618273448,0.47516644520284634,18.233301982258148
우주항공산업(누리호/인공위성 등),36,2.925351773546235,0.5192233604633407,21.579204070745195
4차산업 수혜주,45,2.9229231553238866,1.0014785563622755,52.12112578751922
음식료업종,74,2.893384693374625,-0.4312046339435427,-12.970162371644884
통신장비,49,2.795811516408569,1.1032478233039233,65.18205653343843
우크라이나 재건,40,2.732047392652701,1.1266976587464466,70.18393780181988
전력저장장치(ESS),53,2.7301810755062847,0.41703656478204243,18.028988800681063
밸류업(24년 기업가치 제고계획 발표),102,2.6377440734448605,-2.462122424127548,-48.2781740521942
휴대폰부품,51,2.614065775935144,0.24175656948511426,10.190769770981225
NFT(대체불가토큰),22,2.48653311148275,1.7247855876737548,226.42483680803366
면역항암제,37,2.399090998943482,0.7717273443629846,47.42193560676031
2차전지(소재/부품),89,2.3940244266785378,0.23185739699800356,10.723380470391369
2차전지(장비),53,2.360886700707137,-0.11865048552517754,-4.785186775338035
자율주행차,64,2.221920911810312,-0.2982828194246032,-11.835662955646956
메타버스(Metaverse),54,2.1853485937612493,-0.3308568719185252,-13.149040347909006
"백신/진단시약/방역(신종플루, AI 등)",49,2.183725746010023,0.36677709596948715,20.18643157368836
조선기자재,41,2.163769079534444,0.3913483581537558,22.079879423261396
도시가스,9,2.1091259581454462,0.6111094845338845,40.79457704898019
치매,59,2.0536242438786267,-0.23974050473233222,-10.453657878779982
조선,8,2.0483075898087417,1.3029430464384395,174.80614794835074
코로나19(진단키트),47,2.0356731261103174,0.9502889539368065,87.55323490979488
스마트팩토리(스마트공장),42,2.0251247630860814,0.2993025667920144,17.34260733433142
반도체 재료/부품,71,2.022513471671715,0.01547024007254505,0.7707975507940946
수소차(연료전지/부품/충전소 등),85,1.9932176211666215,-0.14901114347371514,-6.955893130243396
2차전지(생산),5,1.981770129286344,0.7093756614972488,55.75123748611196
패션/의류,64,1.9659383857266322,-0.8480653756561265,-30.137322035397705
유전자 치료제/분석,46,1.9294524859738047,0.096363532625378,5.256893422948995
건강기능식품,57,1.920527026263324,-0.47356472519087967,-19.780558740208267
UAM(도심항공모빌리티),30,1.876895524477831,0.540347249719618,40.42856213460521
태양광에너지,55,1.8697659355047744,0.4578812842902731,32.430502300340486
LED,44,1.8667255071879634,0.7354448556917195,65.00993849041899
LNG(액화천연가스),30,1.8507429626903729,0.5942483009635966,47.29413654228603
갤럭시 부품주,42,1.847244100070105,0.1217063597939314,7.05324241557604
폴더블폰,32,1.833293027603263,0.4678523610371561,34.26383675928882
비만치료제,40,1.822813807340619,0.19162253008492924,11.747397914444116
리츠(REITs),25,1.7971211378297576,0.6703619568413026,59.494696662087485
가상현실(VR),34,1.7806770275712396,0.4071953207164385,29.64694168726089
전기차 화재 방지(배터리 열폭주 등),39,1.7576103459295807,0.8132156168762922,86.10971576382079
풍력에너지,41,1.715565888182654,-0.1834803172288224,-9.661708951892866
철강 중소형,43,1.7110279300391855,-0.07294739494737046,-4.089036094034551
의료AI,31,1.7059503193263221,0.6363332099195149,59.49168205362901
건설기계,23,1.6971385745785175,0.023578561930543307,1.4088865503685377
GTX(수도권 광역급행철도),29,1.6600223130278002,0.21199746116015983,14.64045737106851
SI(시스템통합),35,1.6170997141704693,0.2589394502611877,19.06545620145485
사물인터넷,35,1.5824927099996329,0.10764804227572644,7.298941009283179
철도,47,1.5789416066574884,-0.6082509730124583,-27.809666998058535
건설 대표주,9,1.5456990593226851,0.30679823488001956,24.763744508607978
인터넷은행,34,1.5423607217120288,0.015276455816067847,1.0003675735015805
PCB(FPCB 등),35,1.5345590572548125,-0.24466827372044841,-13.751377885272065
시스템반도체,62,1.52693300986233,-1.0700990925595988,-41.20469252427225
모바일게임(스마트폰),40,1.5215605655914035,-0.06587593032082006,-4.1498309060208625
보안주(정보),53,1.5146327645300959,0.36798792491030463,32.09258108485653
네옴시티,29,1.5135743864687108,0.1397182275406934,10.1697857255822
블록체인,25,1.5007779341213732,0.3738502067671412,33.17428417923976
유리 기판,23,1.4918935653556318,0.0510332002353624,3.5418560653587434
아프리카 돼지열병(ASF),33,1.418378488267814,0.06951559405274588,5.153644180656216
전기차(충전소/충전기),34,1.4174731388291981,-0.03686627205839699,-2.5349152874773027
드론(Drone),31,1.3891637524039793,-0.2904966085283187,-17.294961248420375
농업,25,1.3731470440379794,0.27183133796911263,24.682417264293026
여름,30,1.3560163468999178,-0.008946181478279192,-0.6554159028020166
자동차 대표주,9,1.3490105195819715,0.07807593288826342,6.14319050765431
남북경협,29,1.3425146906064689,0.08662189832029688,6.897236679144736
가상화폐(비트코인 등),31,1.3273921902587629,0.033446441376179914,2.5848410882035333
뉴로모픽 반도체,7,1.2828599381683743,0.6155424958324337,92.2413317532554
지역화폐,5,1.276785268978644,0.22410751143125474,21.289279632296772
2차전지(전고체),33,1.242966599432905,-0.7590169628394956,-37.913246499284675
냉각시스템(액침냉각 등),13,1.2181863218643547,0.09557500266530283,8.513632548573678
황사/미세먼지,28,1.211891143549144,0.4934177804132237,68.67586270138165
환율하락 수혜,24,1.2022889491357172,0.04508664962772646,3.896176981924078
리모델링/인테리어,25,1.1645024255591037,0.2979380791936901,34.38152982445175
마이크로바이옴,24,1.1439468193409212,0.2941832545766221,34.61942436402535
클라우드 컴퓨팅,38,1.1431173831995245,-0.4108985638294762,-26.441077687461345
초전도체,18,1.1427977815627173,0.3830005449590589,50.40825716491093
정유,4,1.136946175924421,0.028747247474635973,2.594051188521662
HBM(고대역폭메모리),35,1.1230793111357111,0.141300561692558,14.392301908418887
셰일가스(Shale Gas),14,1.0989737502143837,0.33525878266783005,43.89841719939759
STO(토큰증권 발행),29,1.0929786209807997,-0.6580525350164836,-37.580858156786825
교육/온라인 교육,29,1.0828668377893118,0.05794779995958588,5.653890485075855
웹툰,18,1.0703391619647054,0.2837023603007526,36.0652285401146
코로나19(치료제/백신 개발 등),33,1.0583144497854542,-0.19478155183082935,-15.54402468602516
영상콘텐츠,38,1.0465312722921325,-0.1218776425626229,-10.431077768503116
바이오인식(생체인식),20,1.0401191801689331,0.2256073146353499,27.698468761723376
NI(네트워크통합),7,1.033210246099966,0.6628605722964498,178.9823561848528
고령화 사회(노인복지),44,1.0225011265868194,-0.05663820268783715,-5.248460615915696
전력설비,37,1.0038928454542106,-0.6809844741315312,-40.417451538784064
소매유통,25,0.9957338774259078,-0.12659923322811728,-11.280005198665414
석유화학,22,0.991613200344093,-0.48567110252127255,-32.875940100308156
LPG(액화석유가스),10,0.989102409955894,-0.09345976420232738,-8.633200608085149
창투사,21,0.9741904293783504,-0.41036121414800675,-29.63856321768144
통신,5,0.9630471820354484,0.67042782283582,229.11260029738716
바이오시밀러(복제 바이오의약품),24,0.9626546633411788,-0.09548461734679536,-9.023823147810353
플렉서블 디스플레이,29,0.94871626008223,-0.5653425952875281,-37.33953890117846
수자원(양적/질적 개선),34,0.937785985041791,-0.353658907954966,-27.384746331243893
카메라모듈/부품,32,0.9298587946818596,-0.5719336397482512,-38.083401316726196
엔터테인먼트,33,0.9106873614221628,-0.08598385867565772,-8.627103596632262
쿠팡(coupang),23,0.8946092726220591,0.14470939912815795,19.29716276040082
AI 챗봇(챗GPT 등),30,0.8927549729896145,0.13112436075628509,17.216267131357696
온디바이스 AI,28,0.886131798263307,-1.064904045252816,-54.581470083792226
게임,35,0.885419391703534,-0.5070703185621424,-36.41465461639908
日 수출 규제(국산화 등),23,0.8657127684634833,-0.37326968107217073,-30.12711610338506
증강현실(AR),23,0.8653229817028866,-0.009699836819595187,-1.1085238709515974
증권,26,0.8312562143166067,-2.024586428614758,-70.8927865345071
사료,20,0.8202963512980783,0.02160139303583053,2.704586126702181
리비안(RIVIAN),24,0.8049015073748065,-0.2749767349896688,-25.46367953368394
건설 중소형,32,0.8000390848550669,-0.6587191820575358,-45.15615760325292
타이어,13,0.7966642360368791,-0.03840321710983263,-4.598816175282745
비철금속,26,0.787009065606306,-0.3813769686384958,-32.64134947359266
스테이블코인,24,0.7864985710095752,-0.4235182989421681,-35.001024321178136
LED장비,12,0.7833162050994487,-0.632964540882718,-44.69202470473238
영화,14,0.7718502609834595,0.357629075886842,86.33770766780667
렌터카,4,0.7638643861004741,0.5899265473198831,339.15940973834313
줄기세포,22,0.7623355495905586,0.13017882407862147,20.592808527537095
핀테크(FinTech),36,0.7451882737470437,-0.871386317620443,-53.903254589899454
엠폭스(원숭이두창),22,0.7383029539971404,0.0020571671795492907,0.27941310040514566
퓨리오사AI,10,0.7328788285345172,-0.08057390672771958,-9.905173740886687
재난/안전(지진/화재 등),26,0.7229974639094381,-0.3228851793297307,-30.87202769994668
재택근무/스마트워크,17,0.7229558231626351,0.045042108521277546,6.6442244121151255
메르스 코로나 바이러스,25,0.7218786466189041,-0.1813347459170832,-20.07662280205374
국내 상장 중국기업,13,0.7123851687854275,0.22434622322113512,45.968918107905516
구제역/광우병 수혜,22,0.7115150787005144,-0.29616313315848575,-29.3906457114036
탈모 치료,29,0.7104916608590497,-0.2012386162155041,-22.072165559886134
보안주(물리),20,0.7074250562268481,0.22607968336572043,46.96828849146252
원자력발전소 해체,17,0.707109936111163,-0.5414414603365609,-43.365572444756836
토스(toss),7,0.7053940100400378,-0.12555074697009272,-15.109397575579392
DMZ 평화공원,19,0.7041647261879735,0.057642782588577246,8.915827708439604
모바일콘텐츠(스마트폰/태블릿PC),39,0.7039482632319767,-0.8963247006061188,-56.01073822158272
원격진료/비대면진료(U-Healthcare),24,0.684943082288084,0.11194625762581412,19.536976961747804
삼성페이,28,0.6825328904899264,-0.527713988472363,-43.60382973471037
남-북-러 가스관사업,19,0.677013168896542,-0.161794615412584,-19.288640191369254
미용기기,20,0.6718232157052154,0.06480143399361005,10.675306215683221
마켓컬리(kurly),12,0.671603897931106,0.07071842757140168,11.769036040939373
음원/음반,18,0.6706782112224612,-0.032965359670385275,-4.684951449006469
페라이트,16,0.6680678210997805,0.368040960337559,122.66933680622697
모바일솔루션(스마트폰),24,0.6670783883685489,-0.2275895359959338,-25.438436966162552
양자암호/양자컴퓨팅,29,0.6661939400617629,-0.4444770185979321,-40.01878460334516
피팅(관이음쇠)/밸브,9,0.6585389524974927,-0.35136388207309777,-34.79185026968434
리튬,26,0.6579261011794741,-0.17222178699467783,-20.74591641417853
폐배터리,25,0.6505741048136899,-0.8223412664850152,-55.83085644356722
"스포츠행사 수혜(올림픽, 월드컵 등)",9,0.63979969611322,-0.1757357197583156,-21.54850866537938
온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),18,0.6365943318592949,-0.25191905044801455,-28.352870701150955
윤활유,8,0.6278845753780944,-0.03732097861024919,-5.610443025691148
희귀금속(희토류 등),18,0.6168594593742427,-0.09817143504192782,-13.72967738996589
2차전지(나트륨이온),11,0.6071517207387278,-0.27807206160116893,-31.41262889098459
스마트카(SMART CAR),17,0.5893174689976213,-0.7034550381060598,-54.414449119286715
엔젤산업,28,0.585403743536606,-0.26572873652222717,-31.22060816006682
호텔/리조트,18,0.5814541959334204,-0.5477212281064058,-48.506300832056326
종합상사,13,0.5750420274849737,-0.7536219280582634,-56.72028091934938
콜드체인(저온 유통),15,0.5742812388774785,0.01701240766080858,3.052818802671209
日제품 불매운동(수혜),20,0.5657888635567816,-0.2149928886341026,-27.53559340120714
자원개발,16,0.5478842292554508,0.05660690184989298,11.522392484268467
미디어(방송/신문),13,0.5472667555194983,0.12322329621882105,29.059119652980403
스마트그리드(지능형전력망),22,0.54342590925055,-0.3529955740556544,-39.37830369188913
광고,27,0.5318812276994538,-0.4461121799077189,-45.61504979866973
출산장려정책,24,0.519136639895063,-0.24470391463693963,-32.035994054658076
항공기부품,16,0.5131360020488345,-0.002775361672147314,-0.5379531964813051
화폐/금융자동화기기(디지털화폐 등),13,0.5042831735244747,-0.05027034043588263,-9.065011612112198
골프,15,0.49982783546473336,0.05628259635798433,12.6892572381864
"주류업(주정, 에탄올 등)",13,0.4850097928591614,-0.017656733826199755,-3.512613808329394
2차전지(LFP/리튬인산철),14,0.47425141838062,-0.04253023699465541,-8.22982715277904
CCTV＆DVR,8,0.465658385995496,0.19709773405154196,73.39039901224037
전자파,13,0.4641036932991734,0.04278009775473607,10.153738885536502
김밥(냉동김밥 등),7,0.44489857309581443,-0.07808647611470104,-14.930919389106503
밸류업(26년 기업가치 제고계획 발표),4,0.4088597193200116,0.2566567853307988,168.62801432526194
편의점,7,0.4053575329174623,-0.5196969045404127,-56.18014286473585
맥신(MXene),10,0.4015433709645829,0.20349012027297866,102.74515543793842
무선충전기술,13,0.3821976392107944,-0.3623320560990636,-48.665897194102975
mRNA(메신저 리보핵산),15,0.3709082069181466,-0.16986718848715016,-31.41178203195418
마이데이터,12,0.3679116819044185,-0.023907197449029305,-6.101594055008094
아이폰,26,0.3447906160099712,-1.1531940541711683,-76.98303441461263
해저터널(지하화/지하도로 등),9,0.3392181520791252,-0.3183573241302138,-48.41380733439408
카카오뱅크(kakao BANK),11,0.3371674841862441,-0.3588265865300876,-51.55598325152049
키오스크(KIOSK),13,0.33019021695401884,-0.1412860098090571,-29.966730407396657
MLCC(적층세라믹콘덴서),11,0.3236823728995112,-0.2796458449883866,-46.35053304275362
모듈러주택,12,0.3183617465292115,-0.4829757573758026,-60.271203459491616
시멘트/레미콘,16,0.3049965788571537,-0.15070181115755338,-33.07051647750822
카지노,6,0.3000018845747985,-0.16724422508864906,-35.793604618583835
RFID(NFC 등),18,0.2990124399426375,-0.30115360238872213,-50.178380839223024
마이크로 LED,12,0.2955581535497912,-0.45858666823733385,-60.808833394971
겨울,22,0.2951603091580063,-0.8984569154561984,-75.27177866812315
스페이스X(SpaceX),16,0.29263318139425487,-0.12630068609538925,-30.148120239648886
전자결제(전자화폐),15,0.2909127907678902,-0.5465234546180975,-65.2614999206532
핵융합에너지,10,0.281954785714344,-0.6089332957919993,-68.35126750852864
CXL(컴퓨트익스프레스링크),14,0.2770075670741675,-0.7154355167041716,-72.08831704287067
종합 물류,19,0.2765080116000019,-0.48430772823402773,-63.65637602866608
공기청정기,13,0.2750116287380594,-0.2751289504216854,-50.01066288218596
마스크,24,0.2701359031124662,-0.7978274659716755,-74.70550854715852
제대혈,6,0.2700197245013853,-0.21376080640060519,-44.185491715025464
탈 플라스틱(친환경/생분해성 등),10,0.2660416751002126,-0.4425909069808759,-62.45703601167896
생명보험,7,0.2643851278101662,-0.41800209727464244,-61.255850330828245
치아 치료(임플란트 등),16,0.2600990527624997,-0.15852231944908107,-37.86770814199144
니켈,16,0.2545725889239577,-0.28753553341245436,-53.0402555440814
공작기계,14,0.2517045827037587,-0.1382510877054472,-35.453026637712775
스마트홈(홈네트워크),28,0.2470391033839954,-1.0002000288392208,-80.19312439759281
캐릭터상품,11,0.2469627312033892,0.0973080455818345,65.02171661227243
마이코플라스마 폐렴,13,0.2396475329280831,-0.28019700500086614,-53.90015371079316
강관업체(Steel pipe),13,0.2352818777838552,-0.2801803224887517,-54.35516364547696
여행,9,0.2204291832986656,-0.4538813682712335,-67.31043540910454
두나무(Dunamu),13,0.2155579400047775,-0.5760885046338339,-72.77093310219055
요소수,5,0.2145199286992579,-0.15044667634059083,-41.22203902030005
코로나19(음압병실/음압구급차),7,0.1951271405292847,-0.12695046099386798,-39.4161097802208
그래핀,14,0.18775717967867067,-0.14655308916610765,-43.83744767174737
고체산화물 연료전지(SOFC),15,0.1697813886603088,-0.7722501888229201,-81.9771021780497
화학섬유,10,0.1524369971466316,-0.35452158765694375,-69.93107490117868
페인트,8,0.1413242028985671,-1.1965533844500962,-89.43668656721904
아스콘(아스팔트 콘크리트),10,0.13960453905392245,-0.47959311147756345,-77.45396176259818
항공/저가 항공사(LCC),10,0.1360312180062967,-0.8362019588890696,-86.0083752294192
밥솥,5,0.1334675469144442,0.0070620713937439294,5.586839782575272
제지,15,0.1313005037675992,-0.08043862814574557,-37.989495573574686
마리화나(대마),11,0.1192629788878588,-0.2460731018548537,-67.3552695245971
전선,9,1.7878114549363996e-15,-0.866643379684766,-99.9999999999998
수산,11,1.778482327635187e-15,-0.938595086452004,-99.99999999999982
태풍 및 장마,11,8.886879340467738e-16,-0.6185126936839681,-99.99999999999986
"구충제(펜벤다졸, 이버멕틴 등)",11,8.882231816955182e-16,-0.6558307030255314,-99.99999999999987
애플페이,10,6.66582024522423e-16,-0.33265993602611404,-99.9999999999998
홈쇼핑,8,6.661374324675815e-16,-0.425058218691225,-99.99999999999984
손해보험,10,5.888283275945829e-16,-1.2045465962949604,-99.99999999999994
해운,6,4.996019380872414e-16,-1.6068256673890036,-99.99999999999997
음성인식,13,4.743351469924272e-16,-0.37629788737764686,-99.99999999999987
골판지 제조,11,4.450316015463821e-16,-0.6468588138150418,-99.99999999999993
야놀자(Yanolja),6,3.88578058738804e-16,-1.417704220916784,-99.99999999999997
테마파크,6,2.2210170041775844e-16,-0.24271411272025267,-99.99999999999991
SNS(소셜네트워크서비스),11,1.4977246255107802e-16,-0.2981849305544213,-99.99999999999994
터치패널(스마트폰/태블릿PC 등),9,1.2040678733827519e-16,-0.07417789448052416,-99.99999999999983
제습기,9,1.1576692786174054e-16,-0.7142408610573916,-99.99999999999999
슈퍼박테리아,10,1.1102970006288743e-16,-0.48105037836948034,-99.99999999999997
기업인수목적회사(SPAC),62,9.049119544027763e-17,-8.485691886481628e-16,-90.3636446629448
모더나(MODERNA),6,7.614823243994938e-17,-0.2097887990892282,-99.99999999999996
탄소나노튜브(CNT),6,5.592779261301339e-17,-0.6684430553250981,-99.99999999999999
폐기물처리,5,5.194589367755592e-17,-0.5713750497718412,-100.0
낙태/피임,4,2.563426998557777e-17,-0.4325320977201074,-100.0
4대강 복원,8,2.4775172621253082e-17,-0.4775229430414378,-100.0
딥페이크(deepfake),15,1.481968286383985e-17,-0.689937033830123,-100.0
철강 주요종목,11,3.593109310747678e-18,-1.3409069320640106,-100.0
면세점,8,3.5851399948865605e-18,-0.39547276548946103,-100.0
IT 대표주,10,2.4468987283309546e-18,-1.0165072908656838,-100.0
육계,9,2.141246088068804e-18,-0.5801074664841208,-100.0
전기자전거,4,1.927425282869399e-18,-0.19384667828600813,-100.0
화이자(PFIZER),5,1.2478736942186021e-18,-0.28020630582050327,-100.0
유심(USIM),6,7.273390318497227e-20,-0.2290560862996825,-100.0
반도체 대표주(생산),6,2.9707511983390893e-20,-0.9739639779687487,-100.0
2025 하반기 신규상장,35,0.0,-0.39173932608961726,-100.0
조림사업,12,-1.5818825628368178e-35,-0.5015249129248238,-100.0
일자리(취업),9,-5.885428564478908e-18,-0.9671453985167348,-100.0
비료,10,-2.2949928887038324e-17,-0.5835067173921474,-100.0
백화점,7,-3.30160342790119e-17,-0.4869743661582606,-100.00000000000003
보톡스(보툴리눔톡신),14,-3.838492115884744e-17,-0.5964152447711928,-100.0
3D 프린터,12,-4.1211475920473745e-17,-0.3342111485330123,-100.00000000000003
3D 낸드(NAND),21,-1.0538133685816495e-16,-2.278824687633512,-100.0
