Theme,Stocks,Last_Week_Fiedler,Week_Before_Fiedler,Change,Pct_Change,current_date
그래핀,14,2.808368394765941,0.3184656963201057,2.489902698445836,781.8432965361237,2025-11-27
항공기부품,16,1.767940247275357,0.4021615920373882,1.3657786552379687,339.6094212574618,2025-11-27
통신,5,0.9630471820354484,0.2935435310768393,0.669503650958609,228.07644525586787,2026-01-06
스페이스X(SpaceX),14,0.8885449843692179,0.2947240020873967,0.5938209822818212,201.48375363935617,2025-11-27
키오스크(KIOSK),13,1.0732063219981722,0.4656274724047421,0.60757884959343,130.4860399356544,2025-11-27
