date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,1.0856248630063385,24,130,0.20200364174739913,True
2025-02-11,1.4759412512312546,24,127,0.19798329732680062,True
2025-02-18,1.3710350885341134,24,128,0.19179707435634646,True
2025-02-25,0.6761885700997621,24,134,0.21135215514463468,True
2025-03-05,0.5643818434255203,24,146,0.2254849200361869,True
2025-03-12,1.3121390801048802,24,135,0.22285883026259784,True
2025-03-19,1.0629579941337042,24,131,0.2061843293224911,True
2025-03-26,1.1053082362729176,24,128,0.18390839473509527,True
2025-04-02,0.7912881293443838,24,109,0.16751347522396232,True
2025-04-09,0.5565079480079079,24,167,0.29576987268905963,True
2025-04-16,1.8857528082799555,24,221,0.4466480582862431,True
2025-04-23,0.8934650122614388,24,224,0.4916113036413233,True
2025-04-30,0.30728169570016733,24,219,0.48675552578569037,True
2025-05-12,1.3095485603750305,24,162,0.28006551885537817,True
2025-05-19,0.5655537754189275,24,96,0.07351703651284047,True
2025-05-26,0.5913349857750198,24,106,0.08199406729879821,True
2025-06-02,0.6185334150723198,24,97,0.08588487557712585,True
2025-06-11,0.31879366786563074,24,106,0.15076137407528106,True
2025-06-18,1.4786181645336973,24,117,0.1042418047510906,True
2025-06-25,1.8676690428328793,24,152,0.12512394139569316,True
2025-07-02,1.9637678940916885,24,152,0.12289785438483528,True
2025-07-09,1.2440278522768906,24,137,0.11426153972728369,True
2025-07-16,0.8097297102026768,24,143,0.16962239290408873,True
2025-07-23,1.4446007396549214,24,146,0.19858913767522587,True
2025-07-30,0.6065482367734392,24,149,0.24873521610583568,True
2025-08-06,2.768772749315643,24,213,0.3913354924510304,True
2025-08-13,2.024733113324045,24,183,0.3302242533463855,True
2025-08-21,2.6250535168018643,24,190,0.3406703242238177,True
2025-08-28,1.8032044208696822,24,187,0.3278760335143497,True
2025-09-04,1.1550974040162374,24,95,0.11276943070794578,True
2025-09-11,0.598806311559592,24,106,0.16720151506039177,True
2025-09-18,1.129614602220912,24,112,0.12812454525870526,True
2025-09-25,1.3360502899034348,24,129,0.18510708131393602,True
2025-10-02,1.5126381427722408,24,133,0.2213778073834236,True
2025-10-16,0.32981650053883255,24,117,0.17871085954893448,True
2025-10-23,0.3261460100290141,24,139,0.2210227679084591,True
2025-10-30,1.0802835872637557,24,139,0.20273344551382408,True
2025-11-06,1.1061411152383847,24,145,0.21827538959865514,True
2025-11-13,0.2600472747137003,24,179,0.3557719267251764,True
2025-11-20,0.3396361059656588,24,188,0.3772796914129977,True
2025-11-27,1.7279302189887382,24,203,0.4080819423371386,True
2025-12-04,1.9175091314601733,24,204,0.40038421427834053,True
2025-12-11,1.8116198185862105,24,178,0.3129772040583029,True
2025-12-18,1.150673557465142,24,170,0.30914425383381416,True
2025-12-26,1.4815393788658975,24,143,0.24076418407260725,True
2026-01-06,1.2022889491357172,24,129,0.2032896798196852,True
2026-01-13,1.5979309523809389,24,165,0.2710908203999372,True
2026-01-20,1.0697132206428115,24,124,0.21292570463253732,True
2026-01-27,1.0192971309139724,24,122,0.21801566991236987,True
2026-02-03,0.9418698922420581,24,150,0.27521751808082034,True
2026-02-10,0.7152560727597345,24,132,0.2656413378109967,True
