theme,n_stocks,current_fiedler,historical_fiedler,fiedler_change,pct_change,current_date
엔젤산업,28,1.0876593841425108,0.9053368518217978,0.18232253232071305,20.138640325291934,2026-02-10
모바일솔루션(스마트폰),24,1.0636525270541177,0.8819085013448509,0.18174402570926684,20.608036483617006,2026-02-10
출산장려정책,24,0.9865253725379927,0.8205628896156997,0.165962482922293,20.225443414827037,2026-02-10
줄기세포,22,0.8211421040528479,0.6577564839066596,0.1633856201461883,24.839834215815028,2026-02-10
보안주(물리),20,0.6371426344091083,0.4908195255756767,0.14632310883343164,29.81199834334441,2026-02-10
고체산화물 연료전지(SOFC),15,1.042149609622906,0.9011865942225632,0.14096301540034273,15.641934345677754,2026-02-10
화폐/금융자동화기기(디지털화폐 등),13,0.7078579536544303,0.5685650730162991,0.13929288063813117,24.499021703736986,2026-02-10
토스(toss),7,0.9554992060585983,0.8196752041983445,0.13582400186025378,16.570466102252272,2026-02-10
방위산업/전쟁 및 테러,61,2.2027208656423856,2.0768082362811042,0.12591262936128134,6.0627951662378985,2026-02-10
RFID(NFC 등),18,0.6955485315902481,0.5728889194708947,0.12265961211935339,21.410714704106795,2026-02-11
스마트홈(홈네트워크),28,1.3823934355971843,1.2732817073926124,0.10911172820457193,8.56933132480224,2026-02-10
페인트,8,1.371686881213418,1.278754715284419,0.092932165928999,7.267395757624177,2026-02-10
백화점,7,0.5474909105959982,0.46736283714013177,0.08012807345586642,17.144725059053254,2026-02-10
니켈,16,0.5908337400719444,0.5149240794145873,0.07590966065735716,14.741913165851205,2026-02-10
아이폰,26,1.5290159262568497,1.4656666316634226,0.06334929459342709,4.322217155311119,2026-02-11
농업,25,1.1375975701020895,1.1059541126317969,0.031643457470292624,2.8611908133323807,2026-02-10
셰일가스(Shale Gas),14,0.7613000734185758,0.7547308395352039,0.006569233883371828,0.8704075067897646,2026-02-10
