date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,0.2514160365264397,7,12,0.2422452501395357,True
2025-02-11,0.3041797658933245,7,10,0.2804264194538394,True
2025-02-18,0.3958986681112049,7,12,0.3349550416720414,True
2025-02-25,1.9176146348819244e-93,7,11,0.3762639523881314,False
2025-03-05,3.5955274404036083e-94,7,10,0.3501427459501621,False
2025-03-12,1.473051618470933e-16,7,14,0.4302019571192876,False
2025-03-19,0.1424440218150797,7,12,0.322400121993974,True
2025-03-26,0.1732710799128306,7,12,0.2696848267513464,True
2025-04-02,1.7377739072691448e-16,7,11,0.315568100021349,False
2025-04-09,0.1421294624601627,7,12,0.3865233523523135,True
2025-04-16,3.50565238077242,7,21,0.6273469706303082,True
2025-04-23,3.61929393262432,7,21,0.6658143844103114,True
2025-04-30,4.017226079985698,7,21,0.69339312520677,True
2025-05-12,3.1506251535606475,7,21,0.6052239958323932,True
2025-05-19,0.4262935954748674,7,11,0.2718949950369093,True
2025-05-26,1.7573403954510463e-31,7,9,0.3019892818534819,False
2025-06-02,0.2090351338490118,7,10,0.3280924130943401,True
2025-06-11,0.657477704971026,7,14,0.4143747227115367,True
2025-06-18,0.4623812784605717,7,12,0.3335065856410648,True
2025-06-25,0.3186104053297883,7,13,0.2990320270027578,True
2025-07-02,0.6721607930851099,7,16,0.327910876163802,True
2025-07-09,0.3358673813988064,7,11,0.2260302821266187,True
2025-07-16,7.365258092347069e-17,7,14,0.3277593859732028,False
2025-07-23,5.6655831479621294e-18,7,12,0.2713190328136273,False
2025-07-30,4.794036587204811e-94,7,9,0.3310694749202293,False
2025-08-06,3.399349888742241e-17,7,14,0.4140354624851083,False
2025-08-13,5.6655831479565935e-18,7,14,0.3995099633592781,False
2025-08-21,1.0983338770519704,7,17,0.5010041464299965,True
2025-08-28,0.6051287494683508,7,16,0.4406310837197559,True
2025-09-04,0.5636495012293095,7,16,0.4329733454813539,True
2025-09-11,0.6460105141529552,7,14,0.4022467389223435,True
2025-09-18,-2.002761375154405e-80,7,9,0.2489893643528845,False
2025-09-26,3.7768148145826094e-94,7,11,0.3253392148621596,False
2025-10-10,0.2791130552260571,7,12,0.3746306052224564,True
2025-10-17,1.0724754463125057,7,16,0.4442282593884969,True
2025-10-24,1.0687805913143875,7,16,0.4607921696483309,True
2025-10-31,0.7344752725024427,7,14,0.3560004184856403,True
2025-11-07,0.6164614535679859,7,14,0.3602484671619657,True
2025-11-14,0.5908148980368015,7,14,0.3779586932902343,True
2025-11-21,0.3086313934229239,7,16,0.4348989915779891,True
2025-11-28,0.4341829868467172,7,16,0.5457105856661868,True
2025-12-05,1.2672949018431694,7,18,0.5497933413417573,True
2025-12-12,0.6253345052385613,7,16,0.4560736377075877,True
2025-12-19,1.1325601864060364,7,16,0.3968444312049715,True
2025-12-29,1.74638501299124,7,19,0.5150041614030069,True
2026-01-07,1.2828599381683723,7,18,0.5038045710879913,True
2026-01-14,1.402914702582623,7,18,0.5271182810007746,True
2026-01-21,1.0477825307288358,7,17,0.4968198691789278,True
2026-01-28,0.6523266318287309,7,15,0.4291870088397664,True
