Theme,Stocks,Last_Week_Fiedler,Week_Before_Fiedler,Change,Pct_Change,current_date
탄소나노튜브(CNT),6,2.833433608430622,0.5984059867205863,2.2350276217100364,373.4968685655276,2025-11-27
NFT(대체불가토큰),22,2.48653311148275,0.7436224566425144,1.7429106548402356,234.38112166616756,2026-01-07
도시가스,9,4.49087846608928,1.4015039546400017,3.0893745114492788,220.43280728685727,2025-11-27
스마트팩토리(스마트공장),40,4.711555639823232,1.6613713159089132,3.0501843239143183,183.5943774101821,2025-11-27
조선,8,2.0483075898087417,0.7480924057567445,1.300215184051997,173.80408811084567,2026-01-06
방위산업/전쟁 및 테러,60,4.148239711473569,1.937346495325065,2.210893216148504,114.11965910504516,2025-11-27
수소차(연료전지/부품/충전소 등),83,3.253821793021052,1.6636361794317436,1.5901856135893078,95.58493817635508,2025-11-27
여름,30,2.366293635829107,1.3646036255858642,1.001690010243243,73.40519924334716,2025-11-27
