date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,0.3396559014654004,8,13,0.2023454666217374,True
2025-02-11,0.3713130764903836,8,12,0.1725598789841145,True
2025-02-18,2.246782649619233e-16,8,8,0.1393794678916401,False
2025-02-25,4.440922821486326e-16,8,8,0.1591327973334977,False
2025-03-05,-3.3422248539203522e-18,8,6,0.1152008864902306,False
2025-03-12,4.44356730421474e-16,8,9,0.1415631590089889,False
2025-03-19,-3.70420881957269e-18,8,9,0.0810313099180808,False
2025-03-26,0.2511887866597364,8,13,0.0242337771415634,True
2025-04-02,0.1769304570641743,8,11,0.022603023380112,True
2025-04-09,0.3760375395998296,8,15,0.1614823677229604,True
2025-04-16,0.9068417852494226,8,20,0.3224465340237864,True
2025-04-23,2.3058217574942974,8,27,0.4651843338844848,True
2025-04-30,2.0916592351114915,8,26,0.4518835297606034,True
2025-05-12,0.6205451000549391,8,14,0.2632662165543876,True
2025-05-19,0.3789671881019471,8,12,0.0306591537092545,True
2025-05-26,0.3676721227628231,8,11,0.0023312202223758,True
2025-06-02,5.558180809335683e-16,8,9,-0.0172275522844795,False
2025-06-11,1.0640901912378065e-17,8,7,0.0429050406789279,False
2025-06-18,1.1234981891997026e-16,8,9,0.1135855546118691,False
2025-06-25,1.0976705734873845e-18,8,7,0.1047063753335853,False
2025-07-02,3.3383324818412736e-17,8,12,0.1690207030208037,False
2025-07-09,8.512801274322665e-20,8,9,0.1740056236450378,False
2025-07-16,1.9477435137317399e-16,8,8,0.1611897458031117,False
2025-07-23,2.988707389380657e-18,8,7,0.121400564088667,False
2025-07-30,-8.029417580520559e-18,8,9,0.0706983170602452,False
2025-08-06,0.3343441076494392,8,12,0.1287408014353855,True
2025-08-13,0.0975398145135773,8,10,0.0995412113693114,True
2025-08-21,0.2466825221380675,8,11,0.1593689049842512,True
2025-08-28,0.5340567783629327,8,13,0.1950108928802854,True
2025-09-04,0.3546346158043654,8,11,0.1837793843372623,True
2025-09-11,0.2330557078575812,8,12,0.222110058419226,True
2025-09-18,1.3297870646678399e-16,8,7,0.0993728693593864,False
2025-09-25,-2.8659411280949064e-36,8,7,0.1295899684483511,False
2025-10-02,2.7896321077900637e-16,8,8,0.0769340031833714,False
2025-10-16,7.469856767984608e-20,8,6,0.1259089425985914,False
2025-10-23,0.3341799674539071,8,12,0.0814909250083904,True
2025-10-30,0.1741108188536589,8,9,0.0739401710937561,True
2025-11-06,0.1269853238081648,8,8,0.0784234161373319,True
2025-11-13,0.2596368819398957,8,12,0.1114879626030681,True
2025-11-20,0.1919164245827455,8,10,0.1601179073939301,True
2025-11-27,0.4743321205712397,8,13,0.2049115219695533,True
2025-12-04,7.088529580809034e-17,8,11,0.2027874278490124,False
2025-12-11,1.154743430231974e-20,8,7,0.1151262518769318,False
2025-12-18,1.915926318937128e-16,8,8,0.1316001512598266,False
2025-12-26,2.248406942420799e-16,8,7,0.0762729565447768,False
2026-01-06,0.0795168307429338,8,9,0.0812955705269334,True
2026-01-13,0.465658385995496,8,12,0.125585793402263,True
2026-01-20,8.851392423994025e-34,8,3,0.0278833395368866,False
2026-01-27,2.7776067996481016e-17,8,6,0.0669857719197869,False
2026-02-03,8.287207975765217e-17,8,10,0.149616315793162,False
2026-02-10,1.6149774833510805e-18,8,8,0.1191330438979085,False
