date,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-02-04,1.5796905238040497,11,40,0.3584951798147449,True
2025-02-11,0.6280616476282975,11,29,0.26908406240192534,True
2025-02-18,0.7770480098667989,11,32,0.2939902479478242,True
2025-02-25,0.2794265887177957,11,31,0.30004575871049893,True
2025-03-05,0.5523061931901989,11,33,0.2649629221071194,True
2025-03-12,3.5896318902611897e-79,11,24,0.2630012584674601,False
2025-03-19,0.1810290390446218,11,25,0.24342009793753666,True
2025-03-26,0.508028622947801,11,31,0.21975249261013113,True
2025-04-02,0.5108056773757319,11,24,0.23189433024958644,True
2025-04-09,1.7251873866785312,11,42,0.4027764411043068,True
2025-04-16,1.4645575384096805,11,45,0.46507445485994137,True
2025-04-23,1.0298141292271277,11,43,0.48532884267425513,True
2025-04-30,0.5736974692818178,11,43,0.4956788639529084,True
2025-05-12,0.8719325164460663,11,41,0.38565944882972203,True
2025-05-19,1.1732786880913597,11,40,0.3445248555143212,True
2025-05-26,5.178479373447095e-16,11,39,0.35517624995606834,False
2025-06-02,0.2617660654437121,11,31,0.30446828389663466,True
2025-06-11,0.3503033836130698,11,30,0.30544380888354417,True
2025-06-18,0.30459060549656364,11,29,0.282794592067626,True
2025-06-25,0.2703995750327181,11,29,0.2901496415307023,True
2025-07-02,0.3546269071588198,11,33,0.3048613394502545,True
2025-07-09,0.5854208310414236,11,35,0.32233569612510615,True
2025-07-16,0.16823781051669276,11,30,0.275897066207774,True
2025-07-23,0.5281835976217379,11,30,0.20499504802629728,True
2025-07-30,3.835229269763849e-93,11,28,0.2633764552629172,False
2025-08-06,0.2751418523850832,11,34,0.3347297725508692,True
2025-08-13,0.30488665303532253,11,40,0.37108447414449175,True
2025-08-21,0.3783584954631512,11,41,0.4567906925190346,True
2025-08-28,0.3352386609260303,11,43,0.4566144457034046,True
2025-09-04,0.5458678301187109,11,34,0.2840391597536983,True
2025-09-11,0.6090321821476858,11,31,0.24644359158263518,True
2025-09-18,0.22692373158759113,11,19,0.14726523886277937,True
2025-09-25,0.24661810054616326,11,17,0.1759515526630564,True
2025-10-02,0.9522895680045145,11,32,0.29899467705785926,True
2025-10-16,2.1499506087662934e-17,11,22,0.2265578661351256,False
2025-10-23,0.056990239555106355,11,22,0.1815315031011687,True
2025-10-30,0.3800166896110734,11,27,0.2353261033522772,True
2025-11-06,0.2609258950686672,11,21,0.19142782481674833,True
2025-11-13,1.253373474079279,11,35,0.3283504896382759,True
2025-11-20,1.5273381897365694,11,41,0.41364816829125955,True
2025-11-27,1.7663642724293795,11,45,0.4168984138134498,True
2025-12-04,1.447913788593031,11,43,0.38327703102694377,True
2025-12-11,0.6974409392576189,11,34,0.3125576507632754,True
2025-12-18,1.180791087183631,11,33,0.3102031871757633,True
2025-12-26,1.1761291730006296,11,33,0.29046847048200825,True
2026-01-06,0.3236823728995105,11,23,0.22121594174027137,True
2026-01-13,0.8648909839686991,11,30,0.26037940561496875,True
2026-01-20,0.49954199464472904,11,26,0.22119764987041024,True
2026-01-27,0.5885185732139354,11,29,0.260647601930915,True
2026-02-03,0.9108152510139311,11,36,0.34200596830473595,True
