signal_date,theme,signal_type,signal_strength,tier,leadership_gap,fiedler_change,pct_change,total_return,n_stocks,return_1w,return_2w,return_4w,return_8w,return_12w,ticker
2025-02-09,은행,leadership,3.0,,66.7,,,-15.597345132743362,,-10.287610619469026,-11.504424778761061,-1.6592920353982303,-5.752212389380531,-15.597345132743362,카카오
2025-02-09,은행,leadership,3.0,,66.7,,,-4.8936170212765955,,0.2127659574468085,2.3404255319148937,-1.702127659574468,-7.234042553191489,-4.8936170212765955,카카오뱅크
2025-02-09,은행,leadership,1.6675,,66.7,,,2.646765410505831,11.0,-2.25158658460696,0.2827246110557348,-4.177619379540962,-6.337983146974751,2.646765410505831,
2025-02-09,은행,leadership,1.6675,,66.7,,,-13.732097725358045,,-5.475989890480202,-0.42122999157540014,-11.794439764111205,-17.69165964616681,-13.732097725358045,BNK금융지주
2025-02-09,은행,leadership,1.6675,,66.7,,,-12.828438948995363,,-7.779495105615662,-3.967027305512622,-10.767645543534261,-7.006697578567748,-12.828438948995363,JB금융지주
2025-02-09,은행,leadership,1.6675,,66.7,,,5.9371362048894065,,-7.916181606519208,-3.841676367869616,-8.498253783469151,-11.874272409778813,5.9371362048894065,KB금융
2025-02-09,은행,leadership,1.6675,,66.7,,,10.905125408942203,,1.9629225736095965,4.79825517993457,-1.9629225736095965,-3.271537622682661,10.905125408942203,iM금융지주
2025-02-09,은행,leadership,1.6675,,66.7,,,0.1978891820580475,,0.9894459102902375,2.7704485488126647,1.978891820580475,-6.33245382585752,0.1978891820580475,기업은행
2025-02-09,은행,leadership,1.6675,,66.7,,,2.404809619238477,,-4.809619238476954,-4.208416833667335,-8.316633266533065,-6.012024048096192,2.404809619238477,신한지주
2025-02-09,은행,leadership,1.6675,,66.7,,,13.161290322580646,,9.67741935483871,11.870967741935484,3.870967741935484,6.903225806451613,13.161290322580646,우리금융지주
2025-02-09,은행,leadership,1.6675,,66.7,,,39.65087281795511,,0.12468827930174563,2.9925187032418954,-2.8678304239401498,-6.234413965087282,39.65087281795511,제주은행
2025-02-09,은행,leadership,1.6675,,66.7,,,-15.597345132743362,,-10.287610619469026,-11.504424778761061,-1.6592920353982303,-5.752212389380531,-15.597345132743362,카카오
2025-02-09,은행,leadership,1.6675,,66.7,,,-4.8936170212765955,,0.2127659574468085,2.3404255319148937,-1.702127659574468,-7.234042553191489,-4.8936170212765955,카카오뱅크
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,2.646765410505831,11.0,-2.25158658460696,0.2827246110557348,-4.177619379540962,-6.337983146974751,2.646765410505831,
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,-13.732097725358045,,-5.475989890480202,-0.42122999157540014,-11.794439764111205,-17.69165964616681,-13.732097725358045,BNK금융지주
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,-12.828438948995363,,-7.779495105615662,-3.967027305512622,-10.767645543534261,-7.006697578567748,-12.828438948995363,JB금융지주
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,5.9371362048894065,,-7.916181606519208,-3.841676367869616,-8.498253783469151,-11.874272409778813,5.9371362048894065,KB금융
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,10.905125408942203,,1.9629225736095965,4.79825517993457,-1.9629225736095965,-3.271537622682661,10.905125408942203,iM금융지주
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,0.1978891820580475,,0.9894459102902375,2.7704485488126647,1.978891820580475,-6.33245382585752,0.1978891820580475,기업은행
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,2.404809619238477,,-4.809619238476954,-4.208416833667335,-8.316633266533065,-6.012024048096192,2.404809619238477,신한지주
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,13.161290322580646,,9.67741935483871,11.870967741935484,3.870967741935484,6.903225806451613,13.161290322580646,우리금융지주
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,39.65087281795511,,0.12468827930174563,2.9925187032418954,-2.8678304239401498,-6.234413965087282,39.65087281795511,제주은행
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,-15.597345132743362,,-10.287610619469026,-11.504424778761061,-1.6592920353982303,-5.752212389380531,-15.597345132743362,카카오
2025-02-09,은행,leadership,1.1116666666666668,,66.7,,,-4.8936170212765955,,0.2127659574468085,2.3404255319148937,-1.702127659574468,-7.234042553191489,-4.8936170212765955,카카오뱅크
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-2.390258332688812,95.0,-1.5134713843591556,-0.06799073542239241,-1.8045161802584553,-8.081599105817059,-2.390258332688812,
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,30.933333333333334,,-1.76,2.1866666666666665,1.0133333333333332,6.666666666666667,30.933333333333334,CMG제약
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,7.94078061911171,,-4.172274562584119,-0.8075370121130552,-0.2691790040376851,-3.4993270524899054,7.94078061911171,HK이노엔
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-24.735449735449734,,-1.455026455026455,11.507936507936508,12.962962962962962,-25.396825396825395,-24.735449735449734,HLB
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-19.190283400809715,,-3.8461538461538463,13.765182186234817,15.991902834008098,-19.068825910931174,-19.190283400809715,HLB제약
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,8.388312912346843,,-1.3195098963242224,0.3770028275212064,-0.6597549481621112,5.466540999057493,8.388312912346843,JW생명과학
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,5.729877216916781,,-0.06821282401091405,3.0013642564802185,-3.547066848567531,-12.6193724420191,5.729877216916781,JW신약
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-7.261410788381744,,-2.4896265560165975,-3.941908713692946,-7.261410788381744,-13.070539419087138,-7.261410788381744,JW중외제약
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-19.8989898989899,,-2.6262626262626263,-3.2323232323232323,-17.373737373737374,-23.636363636363637,-19.8989898989899,SK바이오사이언스
2025-02-09,제약업체,leadership,1.0050000000000001,,20.1,,,-15.2,,0.88,-6.64,-9.44,-17.36,-15.2,SK바이오팜
2025-02-09,증권,leadership,1.175,,23.5,,,11.35906451604,26.0,2.8413538537277137,5.836207544376886,4.2688577103512415,-1.6074343775729847,11.35906451604,
2025-02-09,증권,leadership,1.175,,23.5,,,2.0602218700475436,,2.3771790808240887,8.795562599049129,2.694136291600634,-4.3581616481774965,2.0602218700475436,DB
2025-02-09,증권,leadership,1.175,,23.5,,,18.047882136279927,,6.629834254143646,10.497237569060774,6.445672191528545,0.9208103130755065,18.047882136279927,DB증권
2025-02-09,증권,leadership,1.175,,23.5,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,증권,leadership,1.175,,23.5,,,0.0,,-2.75,1.375,0.625,-11.125,0.0,LS증권
2025-02-09,증권,leadership,1.175,,23.5,,,9.038737446197992,,4.017216642754662,8.680057388809184,7.962697274031563,-4.304160688665711,9.038737446197992,NH투자증권
2025-02-09,증권,leadership,1.175,,23.5,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,증권,leadership,1.175,,23.5,,,1.6842105263157894,,0.21052631578947367,1.8947368421052633,-1.0526315789473684,-6.526315789473684,1.6842105263157894,SK증권
2025-02-09,증권,leadership,1.175,,23.5,,,15.251299826689774,,3.8128249566724435,10.22530329289428,17.677642980935875,0.5199306759098787,15.251299826689774,교보증권
2025-02-09,증권,leadership,1.175,,23.5,,,24.90842490842491,,0.3663003663003663,-0.3663003663003663,6.227106227106227,7.875457875457875,24.90842490842491,다올투자증권
2025-02-09,증권,leadership,1.175,,23.5,,,6.943620178041543,,-0.6528189910979229,2.195845697329377,0.4747774480712166,-3.9762611275964392,6.943620178041543,대신증권
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,5.598015808312939,42.0,2.327333202631008,4.379261363138348,1.9097853581993705,-5.785826937662565,5.598015808312939,
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,7.309242434592527,,0.47817473871166066,4.071316346744997,-3.777580435822119,-13.737277136416424,7.309242434592527,LS마린솔루션
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,-14.23076923076923,,0.8461538461538461,-1.0,-15.230769230769232,-23.307692307692307,-14.23076923076923,LS머트리얼즈
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,-28.60310421286031,,-6.319290465631928,-13.747228381374724,-19.733924611973393,-36.25277161862528,-28.60310421286031,LS에코에너지
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,7.276507276507277,,2.494802494802495,14.760914760914762,22.86902286902287,11.01871101871102,7.276507276507277,POSCO홀딩스
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,20.50653594771242,,17.23856209150327,19.934640522875817,20.098039215686274,4.901960784313726,20.50653594771242,SK오션플랜트
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,36.97123519458545,,11.6751269035533,24.28087986463621,24.36548223350254,17.766497461928935,36.97123519458545,SK이터닉스
2025-02-09,풍력에너지,leadership,3.0,,82.1,,,2.410901467505241,,-0.41928721174004197,-0.3144654088050315,-5.660377358490567,-16.142557651991616,2.410901467505241,금양그린파워
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,5.598015808312939,42.0,2.327333202631008,4.379261363138348,1.9097853581993705,-5.785826937662565,5.598015808312939,
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,7.309242434592527,,0.47817473871166066,4.071316346744997,-3.777580435822119,-13.737277136416424,7.309242434592527,LS마린솔루션
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,-14.23076923076923,,0.8461538461538461,-1.0,-15.230769230769232,-23.307692307692307,-14.23076923076923,LS머트리얼즈
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,-28.60310421286031,,-6.319290465631928,-13.747228381374724,-19.733924611973393,-36.25277161862528,-28.60310421286031,LS에코에너지
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,7.276507276507277,,2.494802494802495,14.760914760914762,22.86902286902287,11.01871101871102,7.276507276507277,POSCO홀딩스
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,20.50653594771242,,17.23856209150327,19.934640522875817,20.098039215686274,4.901960784313726,20.50653594771242,SK오션플랜트
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,36.97123519458545,,11.6751269035533,24.28087986463621,24.36548223350254,17.766497461928935,36.97123519458545,SK이터닉스
2025-02-09,풍력에너지,leadership,2.0524999999999998,,82.1,,,2.410901467505241,,-0.41928721174004197,-0.3144654088050315,-5.660377358490567,-16.142557651991616,2.410901467505241,금양그린파워
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,5.598015808312939,42.0,2.327333202631008,4.379261363138348,1.9097853581993705,-5.785826937662565,5.598015808312939,
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,7.309242434592527,,0.47817473871166066,4.071316346744997,-3.777580435822119,-13.737277136416424,7.309242434592527,LS마린솔루션
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,-14.23076923076923,,0.8461538461538461,-1.0,-15.230769230769232,-23.307692307692307,-14.23076923076923,LS머트리얼즈
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,-28.60310421286031,,-6.319290465631928,-13.747228381374724,-19.733924611973393,-36.25277161862528,-28.60310421286031,LS에코에너지
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,7.276507276507277,,2.494802494802495,14.760914760914762,22.86902286902287,11.01871101871102,7.276507276507277,POSCO홀딩스
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,20.50653594771242,,17.23856209150327,19.934640522875817,20.098039215686274,4.901960784313726,20.50653594771242,SK오션플랜트
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,36.97123519458545,,11.6751269035533,24.28087986463621,24.36548223350254,17.766497461928935,36.97123519458545,SK이터닉스
2025-02-09,풍력에너지,leadership,1.3683333333333332,,82.1,,,2.410901467505241,,-0.41928721174004197,-0.3144654088050315,-5.660377358490567,-16.142557651991616,2.410901467505241,금양그린파워
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,5.626186890664695,55.0,3.8936313013516313,6.6610232573641985,1.1198279389273202,-4.036787487560571,5.626186890664695,
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-8.614668218859139,,-7.799767171129219,-10.826542491268917,-11.874272409778813,-15.599534342258439,-8.614668218859139,HD현대
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,10.934393638170974,,-1.5904572564612325,0.9940357852882704,7.5546719681908545,-0.9940357852882704,10.934393638170974,HD현대에너지솔루션
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-4.069767441860465,,6.2015503875969,9.30232558139535,7.170542635658915,-2.7131782945736433,-4.069767441860465,KCC
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-4.328018223234624,,15.489749430523919,29.157175398633257,2.9612756264236904,-23.78132118451025,-4.328018223234624,LS ELECTRIC
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-18.35820895522388,,-6.4179104477611935,-1.1940298507462688,-11.641791044776118,-20.746268656716417,-18.35820895522388,OCI
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-20.471464019851116,,1.1166253101736971,1.6129032258064515,0.37220843672456577,-20.34739454094293,-20.471464019851116,OCI홀딩스
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,15.887850467289718,,1.1045029736618521,-1.274426508071368,-6.032285471537808,-1.0195412064570943,15.887850467289718,SDN
2025-02-09,태양광에너지,leadership,3.0,,67.5,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,5.626186890664695,55.0,3.8936313013516313,6.6610232573641985,1.1198279389273202,-4.036787487560571,5.626186890664695,
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-8.614668218859139,,-7.799767171129219,-10.826542491268917,-11.874272409778813,-15.599534342258439,-8.614668218859139,HD현대
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,10.934393638170974,,-1.5904572564612325,0.9940357852882704,7.5546719681908545,-0.9940357852882704,10.934393638170974,HD현대에너지솔루션
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-4.069767441860465,,6.2015503875969,9.30232558139535,7.170542635658915,-2.7131782945736433,-4.069767441860465,KCC
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-4.328018223234624,,15.489749430523919,29.157175398633257,2.9612756264236904,-23.78132118451025,-4.328018223234624,LS ELECTRIC
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-18.35820895522388,,-6.4179104477611935,-1.1940298507462688,-11.641791044776118,-20.746268656716417,-18.35820895522388,OCI
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-20.471464019851116,,1.1166253101736971,1.6129032258064515,0.37220843672456577,-20.34739454094293,-20.471464019851116,OCI홀딩스
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,15.887850467289718,,1.1045029736618521,-1.274426508071368,-6.032285471537808,-1.0195412064570943,15.887850467289718,SDN
2025-02-09,태양광에너지,leadership,1.6875,,67.5,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,5.626186890664695,55.0,3.8936313013516313,6.6610232573641985,1.1198279389273202,-4.036787487560571,5.626186890664695,
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,31.416400425985092,,-3.5143769968051117,-3.62087326943557,-1.1714589989350372,-3.62087326943557,31.416400425985092,DGP
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-8.614668218859139,,-7.799767171129219,-10.826542491268917,-11.874272409778813,-15.599534342258439,-8.614668218859139,HD현대
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,10.934393638170974,,-1.5904572564612325,0.9940357852882704,7.5546719681908545,-0.9940357852882704,10.934393638170974,HD현대에너지솔루션
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-4.069767441860465,,6.2015503875969,9.30232558139535,7.170542635658915,-2.7131782945736433,-4.069767441860465,KCC
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,10.464135021097047,,8.438818565400844,0.25316455696202533,-12.48945147679325,-16.11814345991561,10.464135021097047,LS
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-4.328018223234624,,15.489749430523919,29.157175398633257,2.9612756264236904,-23.78132118451025,-4.328018223234624,LS ELECTRIC
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-18.35820895522388,,-6.4179104477611935,-1.1940298507462688,-11.641791044776118,-20.746268656716417,-18.35820895522388,OCI
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-20.471464019851116,,1.1166253101736971,1.6129032258064515,0.37220843672456577,-20.34739454094293,-20.471464019851116,OCI홀딩스
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,15.887850467289718,,1.1045029736618521,-1.274426508071368,-6.032285471537808,-1.0195412064570943,15.887850467289718,SDN
2025-02-09,태양광에너지,leadership,1.125,,67.5,,,-9.020979020979022,,1.8181818181818181,4.405594405594406,-1.3986013986013985,-12.937062937062937,-9.020979020979022,SK
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,1.8828825089085581,46.0,2.1659062324352716,4.706362494991182,-2.0890590341602797,-10.021154984719203,1.8828825089085581,
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-34.22756706753006,,-8.788159111933396,-7.123034227567067,-34.22756706753006,-36.725254394079556,-34.22756706753006,DH오토웨어
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,136.74911660777386,,54.946996466431095,61.83745583038869,81.62544169611307,49.64664310954063,136.74911660777386,DSC인베스트먼트
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,16.00877192982456,,-0.43859649122807015,4.605263157894736,6.359649122807018,6.359649122807018,16.00877192982456,KT
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-9.712722298221614,,-3.6935704514363885,-3.4199726402188784,-8.071135430916552,-15.45827633378933,-9.712722298221614,LG
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,18.421052631578945,,2.923976608187134,5.750487329434698,3.898635477582846,0.3898635477582846,18.421052631578945,LG유플러스
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-11.25,,-0.375,3.25,-1.375,-11.25,-11.25,LG전자
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-11.00702576112412,,-0.858704137392662,-3.9032006245121003,-8.274785323965652,-21.54566744730679,-11.00702576112412,MDS테크
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-15.159235668789808,,-5.7324840764331215,-5.520169851380043,-8.280254777070063,-16.475583864118896,-15.159235668789808,NAVER
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,0.5586592178770949,,2.793296089385475,4.050279329608938,2.094972067039106,-9.217877094972067,0.5586592178770949,SBI인베스트먼트
2025-02-09,4차산업 수혜주,leadership,2.0,,40.0,,,-21.875,,8.90625,-5.78125,-8.59375,-34.53125,-21.875,SG
2025-02-09,4차산업 수혜주,leadership,1.0,,40.0,,,1.8828825089085581,46.0,2.1659062324352716,4.706362494991182,-2.0890590341602797,-10.021154984719203,1.8828825089085581,
2025-02-09,4차산업 수혜주,leadership,1.0,,40.0,,,-34.22756706753006,,-8.788159111933396,-7.123034227567067,-34.22756706753006,-36.725254394079556,-34.22756706753006,DH오토웨어
